Year,DayOfYear,Value
2018,125,62.0
2018,126,56.54
2018,127,56.84
2018,128,61.84
2018,129,68.33
2018,130,64.68
2018,131,63.93
2018,132,58.62
2018,133,57.68
2018,134,63.04
2018,135,67.31
2018,136,62.39
2018,137,59.13
2018,138,61.31
2018,139,63.48
2018,140,58.37
2018,141,64.62
2018,142,60.68
2018,143,65.55
2018,144,62.33
2018,145,64.06
2018,146,62.0
2018,147,64.73
2018,148,63.27
2018,149,59.16
2018,150,58.89
2018,151,56.44
2018,152,59.13
2018,153,65.11
2018,154,64.89
2018,155,58.36
2018,156,62.89
2018,157,66.0
2018,158,61.89
2018,159,67.73
2018,160,64.56
2018,161,59.19
2018,162,59.25
2018,163,61.89
2018,164,60.38
2018,165,60.1
2018,166,62.08
2018,167,57.65
2018,168,57.23
2018,169,63.82
2018,170,63.68
2018,171,60.56
2018,172,54.59
2018,173,57.81
2018,174,63.55
2018,175,64.81
2018,176,63.41
2018,177,61.45
2018,178,62.5
2018,179,62.06
2018,180,60.81
2018,181,59.91
2018,182,61.36
2018,183,62.2
2018,184,61.29
2018,185,60.13
2018,186,57.7
2018,187,59.24
2018,188,67.64
2018,189,61.83
2018,190,59.44
2018,191,63.16
2018,192,66.25
2018,193,69.19
2018,194,65.08
2018,195,60.29
2018,196,61.39
2018,197,64.54
2018,198,66.52
2018,199,63.79
2018,200,62.99
2018,201,61.86
2018,202,62.42
2018,203,61.32
2018,204,61.04
2018,205,58.72
2018,206,58.51
2018,207,67.29
2018,208,68.17
2018,209,66.96
2018,210,62.72
2018,211,61.31
2018,212,62.16
2018,213,57.24
2018,214,61.11
2018,215,61.0
2018,216,58.42
2018,217,61.89
2018,218,60.81
2018,219,56.79
2018,220,62.14
2018,221,59.76
2018,222,63.24
2018,223,63.18
2018,224,59.99
2018,225,62.53
2018,226,66.73
2018,227,62.8
2018,228,60.68
2018,229,64.73
2018,230,62.94
2018,231,60.38
2018,232,63.37
2018,233,59.69
2018,234,63.73
2018,235,64.97
2018,236,58.58
2018,237,62.49
2018,238,60.57
2018,239,59.21
2018,240,59.05
2018,241,63.81
2018,242,58.66
2018,243,60.51
2018,244,62.61
2018,245,69.14
2018,246,66.63
2018,247,60.46
2018,248,60.45
2018,249,64.48
2018,250,64.04
2018,251,62.75
2018,252,64.24
2018,253,64.48
2018,254,60.4
2018,255,61.29
2018,256,59.71
2018,257,59.97
2018,258,66.22
2018,259,68.19
2018,260,60.79
2018,261,61.62
2018,262,59.99
2018,263,60.68
2018,264,61.34
2018,265,60.89
2018,266,61.94
2018,267,60.12
2018,268,59.54
2018,269,57.21
2018,270,60.67
2018,271,62.33
2018,272,60.92
2018,273,62.46
2018,274,61.0
2018,275,60.45
2018,276,60.65
2018,277,58.97
2018,278,58.48
2018,279,59.93
2018,280,69.35
2018,281,62.28
2018,282,61.86
2018,283,62.02
2018,284,62.42
2018,285,64.34
2018,286,59.36
2018,287,69.08
2018,288,61.12
2018,289,61.61
2018,290,62.41
2018,291,60.63
2018,292,59.16
2018,293,60.78
2018,294,60.73
2018,295,61.37
2018,296,63.1
2018,297,59.58
2018,298,61.98
2018,299,62.52
2018,300,60.43
2018,301,61.28
2018,302,65.33
2018,303,61.09
2018,304,62.53
2018,305,63.3
2018,306,65.78
2018,307,65.08
2018,308,61.42
2018,309,61.97
2018,310,59.03
2018,311,61.01
2018,312,64.04
2018,313,63.46
2018,314,65.63
2018,315,61.29
2018,316,58.55
2018,317,62.46
2018,318,62.66
2018,319,62.96
2018,320,62.77
2018,321,61.07
2018,322,61.01
2018,323,64.09
2018,324,65.22
2018,325,55.7
2018,326,58.01
2018,327,58.03
2018,328,68.2
2018,329,64.81
2018,330,61.39
2018,331,59.35
2018,332,60.27
2018,333,60.84
2018,334,65.61
2018,335,61.4
2018,336,61.07
2018,337,61.56
2018,338,66.62
2018,339,65.61
2018,340,62.05
2018,341,59.22
2018,342,56.66
2018,343,62.63
2018,344,63.51
2018,345,62.46
2018,346,62.97
2018,347,57.15
2018,348,53.62
2018,349,60.67
2018,350,64.65
2018,351,65.11
2018,352,58.89
2018,353,65.58
2018,354,66.74
2019,15,64.9
2019,16,61.53
2019,17,60.02
2019,18,57.75
2019,19,61.12
2019,20,64.97
2019,21,67.21
2019,22,64.42
2019,23,65.05
2019,24,65.28
2019,25,60.87
2019,26,62.2
2019,27,66.49
2019,28,64.87
2019,29,64.79
2019,30,62.49
2019,31,62.94
2019,32,65.38
2019,33,64.35
2019,34,59.55
2019,35,62.31
2019,36,62.97
2019,37,65.25
2019,38,63.52
2019,39,66.24
2019,40,64.48
2019,41,64.98
2019,42,64.21
2019,43,63.98
2019,44,64.23
2019,45,60.12
2019,46,62.82
2019,47,60.73
2019,48,60.15
2019,49,61.14
2019,50,62.63
2019,51,62.86
2019,52,63.1
2019,53,61.98
2019,54,65.03
2019,55,65.96
2019,56,64.86
2019,57,60.32
2019,58,65.14
2019,59,59.82
2019,60,61.2
2019,61,63.65
2019,62,63.05
2019,63,62.35
2019,64,60.48
2019,65,59.82
2019,66,58.86
2019,67,63.6
2019,68,63.11
2019,69,61.32
2019,70,57.68
2019,71,63.1
2019,72,60.89
2019,73,60.16
2019,74,62.71
2019,75,60.89
2019,76,63.1
2019,77,59.57
2019,78,60.96
2019,79,62.25
2019,80,62.8
2019,81,62.25
2019,82,64.95
2019,83,64.28
2019,84,61.18
2019,85,58.42
2019,86,59.88
2019,87,63.57
2019,88,65.06
2019,89,65.56
2019,90,63.65
2019,91,65.52
2019,92,63.37
2019,93,60.13
2019,94,59.58
2019,95,62.77
2019,96,66.33
2019,97,64.15
2019,98,59.46
2019,99,59.86
2019,100,58.73
2019,101,63.41
2019,102,61.87
2019,103,64.01
2019,104,68.06
2019,105,65.23
2019,106,65.55
2019,107,61.7
2019,108,61.92
2019,109,66.91
2019,110,62.66
2019,111,60.46
2019,112,61.81
2019,113,65.01
2019,114,64.67
2019,115,66.47
2019,116,64.5
2019,117,62.75
2019,118,61.39
2019,119,65.44
2019,120,66.9
2019,121,63.68
2019,122,68.28
2019,123,65.86
2019,124,67.67
2019,125,65.64
2019,126,62.57
2019,127,59.25
2019,128,60.04
2019,129,64.17
2019,130,64.51
2019,131,65.06
2019,132,62.69
2019,133,65.19
2019,134,65.36
2019,135,63.38
2019,136,60.43
2019,137,58.81
2019,138,60.23
2019,139,63.21
2019,140,68.78
2019,141,61.86
2019,142,55.86
2019,143,58.34
2019,144,60.04
2019,145,63.98
2019,146,66.6
2019,147,63.24
2019,148,59.17
2019,149,60.49
2019,150,63.74
2019,151,65.85
2019,152,66.22
2019,153,61.86
2019,154,66.68
2019,155,59.79
2019,156,63.11
2019,157,61.54
2019,158,60.65
2019,159,60.46
2019,160,65.55
2019,161,63.63
2019,162,59.33
2019,163,62.08
2019,164,63.9
2019,165,63.54
2019,166,62.14
2019,167,64.24
2019,168,58.83
2019,169,57.71
2019,170,61.01
2019,171,61.58
2019,172,63.73
2019,173,64.54
2019,174,65.3
2019,175,62.74
2019,176,58.28
2019,177,57.75
2019,178,60.48
2019,179,62.09
2019,180,61.65
2019,181,60.01
2019,182,64.5
2019,183,61.78
2019,184,61.09
2019,185,59.58
2019,186,61.89
2019,187,63.04
2019,188,62.39
2019,189,61.8
2019,190,60.68
2019,191,61.2
2019,192,64.14
2019,193,65.09
2019,194,63.22
2019,195,63.93
2019,196,66.49
2019,197,66.22
2019,198,58.59
2019,199,57.35
2019,200,60.73
2019,201,62.41
2019,202,64.54
2019,203,65.99
2019,204,64.51
2019,205,65.75
2019,206,65.75
2019,207,60.3
2019,208,57.9
2019,209,60.46
2019,210,59.54
2019,211,60.79
2019,212,62.11
2019,213,64.23
2019,214,60.78
2019,215,62.08
2019,216,65.58
2019,217,63.87
2019,218,63.22
2019,219,65.56
2019,220,64.79
2019,221,63.76
2019,222,63.48
2019,223,65.2
2019,224,65.3
2019,225,64.1
2019,226,63.63
2019,227,62.41
2019,228,63.48
2019,229,62.44
2019,230,59.08
2019,231,60.74
2019,232,65.78
2019,233,62.17
2019,234,63.92
2019,235,59.33
2019,236,58.25
2019,237,62.35
2019,238,65.05
2019,239,62.27
2019,240,60.1
2019,241,63.21
2019,242,61.64
2019,243,59.57
2019,244,63.79
2019,245,63.93
2019,246,64.14
2019,247,64.83
2019,248,65.97
2019,249,61.32
2019,250,59.83
2019,251,65.12
2019,252,68.47
2019,253,63.19
2019,254,62.35
2019,255,61.51
2019,256,60.19
2019,257,60.19
2019,258,60.93
2019,259,64.17
2019,260,61.89
2019,261,61.22
2019,262,61.62
2019,263,62.22
2019,264,60.51
2019,265,64.07
2019,266,62.68
2019,267,58.39
2019,268,60.27
2019,269,62.19
2019,270,64.21
2019,271,64.07
2019,272,61.01
2019,273,59.83
2019,274,61.01
2019,275,63.32
2019,276,64.21
2019,277,64.26
2019,278,63.96
2019,279,64.53
2019,280,61.42
2019,281,59.9
2019,282,63.35
2019,283,58.58
2019,284,61.17
2019,285,62.94
2019,286,63.63
2019,287,61.72
2019,288,61.47
2019,289,64.78
2019,290,64.72
2019,291,64.65
2019,292,64.56
2019,293,64.23
2019,294,64.64
2019,295,60.1
2019,296,65.33
2019,297,65.59
2019,298,67.64
2019,299,61.84
2019,300,61.97
2019,301,60.98
2019,302,65.09
2019,303,60.51
2019,304,63.04
2019,305,63.27
2019,306,64.21
2019,307,62.11
2019,308,67.01
2019,309,69.25
2019,310,67.43
2019,311,60.02
2019,312,65.12
2019,313,59.28
2019,314,57.2
2019,315,63.85
2019,316,63.98
2019,317,65.42
2019,318,61.72
2019,319,59.24
2019,320,59.22
2019,321,56.84
2019,322,60.89
2019,323,63.77
2019,324,63.6
2019,325,61.87
2019,326,65.99
2019,327,59.06
2019,328,63.33
2019,329,64.65
2019,330,62.17
2019,331,58.2
2019,332,56.29
2019,333,65.33
2019,334,64.5
2019,335,60.45
2019,336,61.91
2019,337,62.19
2019,338,57.53
2019,339,63.02
2019,340,57.86
2019,341,62.97
2019,342,62.64
2019,343,59.9
2019,344,59.44
2019,345,62.49
2019,346,61.25
2019,347,60.29
2019,348,61.45
2019,349,63.46
2019,350,60.19
2019,351,59.86
2019,352,63.33
2019,353,67.65
2019,354,64.54
2020,14,64.15
2020,15,64.14
2020,16,63.98
2020,17,65.64
2020,18,65.58
2020,19,62.39
2020,20,61.31
2020,21,64.31
2020,22,60.81
2020,23,59.16
2020,24,63.88
2020,25,63.19
2020,26,60.3
2020,27,63.43
2020,28,62.17
2020,29,60.45
2020,30,61.8
2020,31,64.2
2020,32,68.83
2020,33,65.5
2020,34,63.4
2020,35,61.22
2020,36,66.55
2020,37,67.86
2020,38,61.03
2020,39,57.76
2020,40,61.39
2020,41,63.82
2020,42,63.85
2020,43,65.77
2020,44,70.32
2020,45,62.53
2020,46,61.86
2020,47,62.3
2020,48,62.36
2020,49,64.92
2020,50,63.54
2020,51,61.29
2020,52,64.89
2020,53,63.04
2020,54,64.28
2020,55,61.81
2020,56,62.91
2020,57,65.39
2020,58,66.1
2020,59,66.24
2020,60,65.92
2020,61,64.34
2020,62,65.8
2020,63,66.27
2020,64,63.19
2020,65,63.41
2020,66,63.57
2020,67,64.34
2020,68,60.08
2020,69,66.27
2020,70,64.42
2020,71,62.35
2020,72,67.95
2020,73,65.19
2020,74,62.75
2020,75,61.18
2020,76,62.13
2020,77,62.17
2020,78,64.95
2020,79,63.15
2020,80,63.15
2020,81,64.48
2020,82,65.74
2020,83,65.19
2020,84,63.81
2020,85,65.59
2020,86,65.81
2020,87,61.4
2020,88,63.41
2020,89,62.47
2020,90,62.58
2020,91,66.66
2020,92,65.59
2020,93,63.48
2020,94,66.07
2020,95,64.03
2020,96,62.69
2020,97,64.89
2020,98,61.95
2020,99,64.12
2020,100,60.13
2020,101,64.29
2020,102,68.2
2020,103,62.57
2020,104,63.24
2020,105,63.92
2020,106,63.44
2020,107,61.94
2020,108,63.41
2020,109,64.94
2020,110,64.67
2020,111,62.0
2020,112,65.12
2020,113,65.05
2020,114,65.74
2020,115,64.53
2020,116,61.31
2020,117,58.59
2020,118,56.88
2020,119,62.49
2020,120,68.14
2020,121,62.82
2020,122,60.59
2020,123,64.37
2020,124,61.14
2020,125,60.21
2020,126,62.72
2020,127,63.1
2020,128,59.5
2020,129,61.39
2020,130,63.46
2020,131,62.55
2020,132,65.34
2020,133,64.57
2020,134,63.29
2020,135,59.77
2020,136,62.72
2020,137,63.92
2020,138,61.47
2020,139,60.56
2020,140,64.95
2020,141,65.83
2020,142,65.19
2020,143,65.74
2020,144,61.84
2020,145,63.37
2020,146,62.38
2020,147,65.01
2020,148,66.41
2020,149,66.0
2020,150,62.27
2020,151,65.55
2020,152,63.02
2020,153,59.88
2020,154,62.2
2020,155,65.5
2020,156,65.67
2020,157,62.53
2020,158,66.57
2020,159,62.39
2020,160,64.03
2020,161,66.93
2020,162,66.21
2020,163,61.58
2020,164,61.5
2020,165,62.97
2020,166,64.15
2020,167,65.25
2020,168,66.46
2020,169,60.1
2020,170,62.0
2020,171,65.92
2020,172,62.39
2020,173,64.17
2020,174,61.34
2020,175,63.6
2020,176,64.28
2020,177,66.0
2020,178,63.26
2020,179,64.83
2020,180,64.15
2020,181,64.72
2020,182,69.88
2020,183,68.7
2020,184,62.88
2020,185,67.67
2020,186,64.4
2020,187,64.07
2020,188,60.79
2020,189,63.79
2020,190,64.89
2020,191,65.63
2020,192,64.83
2020,193,63.73
2020,194,62.2
2020,195,62.75
2020,196,63.37
2020,197,62.16
2020,198,58.39
2020,199,59.77
2020,200,66.13
2020,201,69.85
2020,202,62.46
2020,203,61.76
2020,204,59.9
2020,205,63.87
2020,206,65.06
2020,207,61.61
2020,208,62.17
2020,209,63.48
2020,210,64.03
2020,211,63.18
2020,212,65.16
2020,213,65.25
2020,214,60.76
2020,215,63.98
2020,216,65.05
2020,217,62.25
2020,218,62.19
2020,219,64.42
2020,220,61.78
2020,221,62.8
2020,222,62.11
2020,223,62.22
2020,224,66.6
2020,225,66.3
2020,226,65.47
2020,227,61.54
2020,228,66.35
2020,229,60.19
2020,230,58.48
2020,231,58.77
2020,232,62.8
2020,233,68.37
2020,234,65.66
2020,235,61.94
2020,236,61.37
2020,237,64.2
2020,238,61.78
2020,239,63.81
2020,240,56.98
2020,241,55.64
2020,242,63.29
2020,243,67.29
2020,244,65.14
2020,245,63.55
2020,246,65.31
2020,247,67.45
2020,248,65.78
2020,249,65.19
2020,250,64.59
2020,251,64.24
2020,252,62.69
2020,253,65.44
2020,254,63.77
2020,255,66.22
2020,256,63.74
2020,257,65.41
2020,258,65.78
2020,259,64.03
2020,260,65.94
2020,261,65.88
2020,262,63.54
2020,263,63.7
2020,264,63.46
2020,265,62.27
2020,266,65.81
2020,267,64.06
2020,268,67.73
2020,269,63.46
2020,270,62.11
2020,271,59.38
2020,272,59.93
2020,273,65.58
2020,274,61.47
2020,275,67.24
2020,276,63.11
2020,277,67.05
2020,278,65.23
2020,279,64.59
2020,280,62.16
2020,281,59.46
2020,282,64.15
2020,283,64.86
2020,284,65.53
2020,285,64.28
2020,286,64.64
2020,287,70.24
2020,288,67.53
2020,289,61.32
2020,290,60.1
2020,291,61.65
2020,292,63.82
2020,293,60.19
2020,294,60.15
2020,295,63.65
2020,296,62.06
2020,297,64.48
2020,298,59.54
2020,299,63.54
2020,300,66.47
2020,301,60.96
2020,302,61.25
2020,303,69.79
2020,304,69.94
2020,305,63.82
2020,306,63.27
2020,307,65.89
2020,308,68.11
2020,309,63.44
2020,310,64.62
2020,311,64.81
2020,312,64.79
2020,313,64.75
2020,314,62.57
2020,315,63.59
2020,316,64.34
2020,317,63.26
2020,318,65.12
2020,319,61.62
2020,320,61.92
2020,321,60.96
2020,322,64.9
2020,323,68.45
2020,324,68.22
2020,325,64.89
2020,326,61.8
2020,327,67.46
2020,328,66.69
2020,329,61.98
2020,330,66.6
2020,331,65.7
2020,332,62.52
2020,333,65.81
2020,334,64.04
2020,335,56.82
2020,336,57.87
2020,337,62.63
2020,338,62.41
2020,339,65.49
2020,340,62.13
2020,341,65.81
2020,342,60.19
2020,343,63.71
2020,344,62.41
2020,345,61.64
2020,346,63.51
2020,347,66.93
2020,348,61.69
2020,349,61.28
2020,350,63.54
2020,351,65.14
2020,352,61.65
2020,353,62.83
2020,354,60.19
2021,15,57.46
2021,16,60.63
2021,17,62.35
2021,18,63.22
2021,19,62.68
2021,20,61.12
2021,21,62.44
2021,22,64.7
2021,23,64.53
2021,24,64.26
2021,25,63.68
2021,26,63.65
2021,27,65.63
2021,28,64.62
2021,29,66.98
2021,30,61.78
2021,31,65.11
2021,32,59.9
2021,33,63.88
2021,34,61.98
2021,35,64.81
2021,36,62.91
2021,37,65.11
2021,38,61.58
2021,39,63.41
2021,40,64.79
2021,41,65.42
2021,42,62.75
2021,43,63.29
2021,44,68.22
2021,45,61.48
2021,46,65.49
2021,47,66.07
2021,48,63.55
2021,49,64.53
2021,50,62.57
2021,51,64.31
2021,52,63.21
2021,53,62.24
2021,54,64.18
2021,55,65.75
2021,56,60.9
2021,57,61.26
2021,58,62.35
2021,59,63.96
2021,60,67.57
2021,61,68.72
2021,62,66.76
2021,63,62.3
2021,64,62.83
2021,65,64.9
2021,66,65.77
2021,67,63.1
2021,68,65.11
2021,69,65.91
2021,70,61.56
2021,71,65.12
2021,72,67.43
2021,73,63.99
2021,74,64.92
2021,75,65.83
2021,76,60.43
2021,77,61.61
2021,78,58.72
2021,79,59.88
2021,80,64.28
2021,81,62.0
2021,82,63.52
2021,83,67.1
2021,84,64.21
2021,85,66.41
2021,86,68.73
2021,87,64.46
2021,88,64.56
2021,89,68.77
2021,90,63.37
2021,91,62.3
2021,92,66.38
2021,93,65.99
2021,94,66.03
2021,95,69.11
2021,96,66.9
2021,97,65.0
2021,98,63.54
2021,99,63.51
2021,100,62.72
2021,101,65.44
2021,102,65.78
2021,103,63.81
2021,104,63.08
2021,105,65.53
2021,106,65.86
2021,107,66.11
2021,108,61.94
2021,109,65.47
2021,110,66.76
2021,111,64.15
2021,112,70.96
2021,113,66.24
2021,114,63.62
2021,115,63.19
2021,116,64.04
2021,117,63.59
2021,118,63.22
2021,119,63.82
2021,120,62.28
2021,121,66.22
2021,122,67.01
2021,123,64.75
2021,124,63.29
2021,125,63.15
2021,126,67.86
2021,127,68.8
2021,128,66.71
2021,129,65.53
2021,130,66.1
2021,131,63.05
2021,132,63.84
2021,133,64.59
2021,134,64.98
2021,135,64.72
2021,136,65.69
2021,137,67.46
2021,138,65.2
2021,139,63.92
2021,140,63.59
2021,141,65.03
2021,142,63.7
2021,143,63.16
2021,144,64.79
2021,145,66.0
2021,146,66.11
2021,147,67.18
2021,148,68.8
2021,149,67.65
2021,150,66.33
2021,151,64.51
2021,152,65.44
2021,153,64.73
2021,154,64.29
2021,155,64.68
2021,156,64.65
2021,157,67.02
2021,158,63.1
2021,159,62.44
2021,160,62.99
2021,161,63.11
2021,162,64.67
2021,163,66.18
2021,164,70.19
2021,165,66.27
2021,166,64.84
2021,167,65.92
2021,168,67.27
2021,169,66.1
2021,170,61.59
2021,171,64.18
2021,172,66.19
2021,173,64.68
2021,174,64.45
2021,175,65.69
2021,176,63.33
2021,177,64.29
2021,178,65.72
2021,179,64.67
2021,180,62.88
2021,181,64.62
2021,182,62.74
2021,183,62.64
2021,184,63.22
2021,185,64.15
2021,186,64.62
2021,187,68.86
2021,188,67.93
2021,189,67.68
2021,190,63.57
2021,191,66.29
2021,192,66.3
2021,193,63.48
2021,194,66.47
2021,195,65.92
2021,196,68.17
2021,197,60.6
2021,198,64.56
2021,199,60.89
2021,200,63.6
2021,201,65.11
2021,202,65.09
2021,203,65.58
2021,204,67.38
2021,205,67.48
2021,206,64.65
2021,207,62.71
2021,208,59.5
2021,209,65.97
2021,210,63.51
2021,211,61.54
2021,212,65.23
2021,213,64.68
2021,214,61.98
2021,215,64.57
2021,216,64.01
2021,217,62.8
2021,218,63.22
2021,219,69.03
2021,220,62.64
2021,221,65.81
2021,222,63.46
2021,223,61.48
2021,224,58.14
2021,225,68.78
2021,226,66.0
2021,227,60.12
2021,228,60.08
2021,229,59.76
2021,230,62.71
2021,231,66.25
2021,232,64.46
2021,233,68.0
2021,234,66.43
2021,235,66.68
2021,236,66.6
2021,237,63.68
2021,238,62.49
2021,239,63.59
2021,240,63.43
2021,241,63.32
2021,242,67.24
2021,243,64.54
2021,244,68.15
2021,245,64.53
2021,246,62.05
2021,247,64.31
2021,248,63.11
2021,249,63.43
2021,250,60.6
2021,251,65.5
2021,252,66.96
2021,253,67.54
2021,254,63.6
2021,255,61.4
2021,256,64.15
2021,257,67.2
2021,258,60.68
2021,259,61.51
2021,260,63.76
2021,261,64.09
2021,262,62.96
2021,263,67.57
2021,264,65.14
2021,265,63.21
2021,266,62.36
2021,267,64.62
2021,268,68.83
2021,269,64.79
2021,270,63.04
2021,271,64.46
2021,272,61.15
2021,273,62.46
2021,274,65.75
2021,275,65.08
2021,276,59.76
2021,277,62.99
2021,278,64.43
2021,279,64.64
2021,280,67.15
2021,281,65.88
2021,282,64.04
2021,283,66.02
2021,284,66.27
2021,285,65.86
2021,286,61.2
2021,287,64.64
2021,288,64.78
2021,289,61.36
2021,290,67.2
2021,291,67.26
2021,292,68.64
2021,293,67.65
2021,294,65.86
2021,295,67.84
2021,296,64.94
2021,297,59.96
2021,298,63.76
2021,299,70.68
2021,300,64.59
2021,301,60.96
2021,302,64.06
2021,303,68.19
2021,304,66.03
2021,305,64.24
2021,306,65.19
2021,307,62.16
2021,308,61.75
2021,309,63.65
2021,310,65.92
2021,311,64.59
2021,312,63.19
2021,313,65.38
2021,314,63.38
2021,315,63.3
2021,316,63.48
2021,317,65.64
2021,318,64.89
2021,319,63.95
2021,320,63.04
2021,321,63.15
2021,322,66.65
2021,323,62.25
2021,324,62.8
2021,325,65.38
2021,326,66.41
2021,327,64.01
2021,328,60.35
2021,329,64.56
2021,330,67.51
2021,331,63.55
2021,332,64.86
2021,333,65.74
2021,334,66.32
2021,335,65.49
2021,336,63.08
2021,337,64.1
2021,338,65.78
2021,339,68.33
2021,340,63.73
2021,341,61.76
2021,342,63.79
2021,343,67.65
2021,344,65.47
2021,345,64.5
2021,346,62.97
2021,347,62.16
2021,348,65.09
2021,349,66.36
2021,350,67.13
2021,351,65.28
2021,352,63.21
2021,353,63.13
2021,354,68.72
2022,15,63.68
2022,16,66.29
2022,17,62.86
2022,18,62.69
2022,19,62.64
2022,20,62.11
2022,21,65.61
2022,22,57.87
2022,23,61.28
2022,24,64.18
2022,25,65.01
2022,26,65.33
2022,27,64.17
2022,28,63.1
2022,29,60.93
2022,30,65.63
2022,31,63.1
2022,32,63.46
2022,33,62.11
2022,34,65.94
2022,35,62.22
2022,36,60.76
2022,37,62.02
2022,38,68.41
2022,39,66.96
2022,40,60.13
2022,41,62.85
2022,42,64.06
2022,43,64.5
2022,44,61.23
2022,45,59.05
2022,46,62.42
2022,47,61.53
2022,48,64.42
2022,49,64.67
2022,50,62.16
2022,51,58.72
2022,52,61.0
2022,53,62.66
2022,54,61.69
2022,55,61.18
2022,56,60.29
2022,57,57.29
2022,58,67.93
2022,59,61.11
2022,60,61.78
2022,61,63.35
2022,62,61.12
2022,63,63.13
2022,64,62.82
2022,65,62.44
2022,66,64.31
2022,67,63.88
2022,68,61.26
2022,69,64.54
2022,70,63.32
2022,71,62.0
2022,72,61.78
2022,73,60.82
2022,74,63.33
2022,75,60.9
2022,76,62.91
2022,77,61.43
2022,78,62.39
2022,79,65.58
2022,80,63.49
2022,81,61.89
2022,82,61.72
2022,83,58.81
2022,84,62.91
2022,85,60.93
2022,86,64.75
2022,87,64.26
2022,88,67.04
2022,89,65.25
2022,90,60.78
2022,91,63.24
2022,92,62.96
2022,93,60.85
2022,94,62.6
2022,95,63.04
2022,96,66.41
2022,97,63.43
2022,98,61.83
2022,99,63.44
2022,100,65.83
2022,101,64.46
2022,102,59.91
2022,103,59.57
2022,104,61.06
2022,105,62.42
2022,106,61.5
2022,107,63.4
2022,108,65.17
2022,109,63.1
2022,110,59.39
2022,111,60.46
2022,112,67.65
2022,113,66.24
2022,114,62.58
2022,115,61.11
2022,116,58.86
2022,117,61.75
2022,118,65.2
2022,119,65.45
2022,120,64.51
2022,121,60.84
2022,122,60.15
2022,123,60.1
2022,124,59.49
2022,125,61.2
2022,126,63.52
2022,127,65.0
2022,128,65.91
2022,129,62.33
2022,130,61.62
2022,131,64.03
2022,132,64.98
2022,133,65.39
2022,134,65.11
2022,135,62.72
2022,136,63.62
2022,137,59.0
2022,138,63.02
2022,139,60.89
2022,140,62.52
2022,141,64.34
2022,142,62.31
2022,143,63.11
2022,144,65.06
2022,145,63.87
2022,146,65.06
2022,147,64.42
2022,148,63.66
2022,149,64.15
2022,150,64.78
2022,151,61.87
2022,152,64.24
2022,153,63.55
2022,154,62.86
2022,155,63.76
2022,156,65.52
2022,157,65.74
2022,158,64.68
2022,159,65.0
2022,160,62.38
2022,161,63.9
2022,162,56.35
2022,163,59.02
2022,164,61.83
2022,165,63.22
2022,166,65.09
2022,167,58.61
2022,168,63.73
2022,169,66.63
2022,170,60.57
2022,171,59.88
2022,172,62.57
2022,173,64.35
2022,174,63.19
2022,175,63.46
2022,176,61.73
2022,177,60.62
2022,178,61.72
2022,179,61.34
2022,180,61.34
2022,181,61.39
2022,182,62.63
2022,183,63.99
2022,184,63.4
2022,185,62.44
2022,186,63.38
2022,187,64.24
2022,188,66.58
2022,189,62.77
2022,190,62.74
2022,191,59.91
2022,192,60.51
2022,193,62.68
2022,194,65.56
2022,195,62.86
2022,196,62.77
2022,197,64.83
2022,198,65.11
2022,199,62.53
2022,200,62.99
2022,201,61.31
2022,202,64.43
2022,203,68.28
2022,204,63.68
2022,205,58.61
2022,206,62.75
2022,207,64.81
2022,208,66.79
2022,209,62.99
2022,210,63.32
2022,211,62.39
2022,212,64.07
2022,213,64.65
2022,214,63.74
2022,215,62.38
2022,216,61.34
2022,217,63.63
2022,218,63.08
2022,219,57.57
2022,220,58.23
2022,221,63.63
2022,222,62.94
2022,223,61.67
2022,224,62.39
2022,225,63.0
2022,226,62.47
2022,227,63.52
2022,228,61.15
2022,229,63.15
2022,230,66.76
2022,231,66.36
2022,232,65.5
2022,233,60.26
2022,234,60.3
2022,235,66.43
2022,236,65.05
2022,237,60.96
2022,238,59.72
2022,239,62.08
2022,240,60.84
2022,241,64.29
2022,242,63.05
2022,243,61.26
2022,244,63.82
2022,245,63.51
2022,246,64.06
2022,247,63.77
2022,248,62.68
2022,249,60.82
2022,250,64.92
2022,251,63.81
2022,252,57.24
2022,253,57.93
2022,254,60.01
2022,255,64.81
2022,256,63.65
2022,257,62.14
2022,258,59.43
2022,259,66.77
2022,260,59.17
2022,261,61.81
2022,262,62.31
2022,263,60.08
2022,264,65.39
2022,265,67.45
2022,266,68.55
2022,267,65.08
2022,268,63.92
2022,269,62.05
2022,270,63.07
2022,271,59.9
2022,272,59.86
2022,273,64.72
2022,274,63.0
2022,275,63.33
2022,276,62.2
2022,277,63.85
2022,278,63.52
2022,279,61.89
2022,280,63.1
2022,281,63.18
2022,282,61.58
2022,283,62.13
2022,284,63.76
2022,285,65.3
2022,286,63.85
2022,287,66.87
2022,288,60.16
2022,289,61.31
2022,290,66.66
2022,291,67.54
2022,292,63.88
2022,293,65.01
2022,294,63.48
2022,295,61.31
2022,296,64.59
2022,297,63.21
2022,298,63.7
2022,299,61.26
2022,300,63.27
2022,301,62.69
2022,302,59.52
2022,303,61.18
2022,304,62.13
2022,305,61.76
2022,306,59.74
2022,307,59.88
2022,308,64.76
2022,309,62.6
2022,310,60.85
2022,311,64.01
2022,312,60.26
2022,313,59.71
2022,314,60.51
2022,315,62.64
2022,316,63.44
2022,317,62.89
