Date,fdi_inflows_usd,fdi_inflows_usd_MA7,fdi_inflows_usd_MA30
2001-07-27,58010.27,69895.30285714286,69339.72633333334
2001-07-28,51315.07,65046.47714285715,68625.57100000001
2001-07-29,53876.71,62825.83142857142,67798.85866666667
2001-07-30,52421.23,61278.864285714284,67067.23766666667
2001-07-31,50849.32,57735.81285714286,66733.448
2001-08-01,58883.56,55756.36,66523.859
2001-08-02,59756.85,55016.14428571429,65947.489
2001-08-03,81705.48,58401.17428571428,66040.63966666667
2001-08-04,71167.81,61237.27999999999,66192.00966666666
2001-08-05,62202.05,62426.61428571429,65538.01400000001
2001-08-06,74253.42,65545.49857142857,65803.88133333334
2001-08-07,72215.75,68597.84571428571,66197.83099999999
2001-08-08,67208.9,69787.18,66124.08666666666
2001-08-09,66976.03,70818.49142857143,65767.009
2001-08-10,69828.77,69121.81857142856,65386.64366666667
2001-08-11,71400.68,69155.08571428571,65033.447
2001-08-12,57253.42,68448.13857142857,65052.85333333334
2001-08-13,51256.85,65162.91428571428,65097.488
2001-08-14,59698.63,63374.75428571428,65392.465
2001-08-15,66102.74,63216.73142857143,65629.223
2001-08-16,65462.33,63000.48857142857,65821.34633333333
2001-08-17,61852.74,61861.055714285714,65850.456
2001-08-18,55623.29,59607.142857142855,65194.52
2001-08-19,74602.74,62085.61714285715,64839.383
2001-08-20,64239.73,63940.31428571429,64138.812333333335
2001-08-21,54458.9,63191.781428571434,63640.068
2001-08-22,63890.41,62875.73428571429,63661.415
2001-08-23,74893.84,64223.09285714286,63636.187000000005
2001-08-24,83859.59,67366.92857142857,64006.849
2001-08-25,81065.07,71001.46857142857,64544.405999999995
2001-08-26,73321.92,70818.49428571427,65054.79433333334
2001-08-27,81472.6,73280.33285714286,66060.04533333333
2001-08-28,77513.7,76573.87571428572,66847.94499999999
2001-08-29,71575.34,77671.72285714287,67486.41533333334
2001-08-30,66917.81,76532.29000000001,68022.03166666666
2001-08-31,55739.73,72515.16714285714,67917.23733333334
2001-09-01,74602.74,71591.97714285714,68412.10033333334
2001-09-02,65171.23,70427.59285714287,67860.95866666667
2001-09-03,65171.23,68098.82571428572,67661.07266666666
2001-09-04,67208.9,66626.71142857142,67827.96766666666
2001-09-05,57020.55,64547.45571428572,67253.53866666666
2001-09-06,65287.67,64314.57857142858,67022.60266666667
2001-09-07,53410.96,63981.89714285714,66562.67133333333
2001-09-08,60222.6,61927.59142857143,66337.557
2001-09-09,55565.07,60555.28285714286,65862.10033333334
2001-09-10,60222.6,59848.33571428571,65489.49766666667
2001-09-11,58184.93,58559.19714285714,65520.547999999995
2001-09-12,76116.44,61287.18142857142,66349.201
2001-09-13,68373.29,61727.98428571428,66638.35633333333
2001-09-14,67849.32,63790.607142857145,66696.57566666667
2001-09-15,68431.51,64963.30857142857,66795.54833333332
2001-09-16,61386.99,65795.01142857142,66780.02333333333
2001-09-17,57602.74,65420.74571428571,66846.005
2001-09-18,63541.1,66185.91285714286,66477.28366666667
2001-09-19,57952.05,63591.0,66267.69433333333
2001-09-20,55041.1,61686.40142857143,66287.101
2001-09-21,69828.77,61969.18,66485.04633333333
2001-09-22,78154.11,63358.12285714286,66593.722
2001-09-23,62493.15,63516.14571428572,65881.50733333333
2001-09-24,59698.63,63815.55857142858,65169.29266666667
2001-09-25,52537.67,62243.64,64476.48433333333
2001-09-26,50325.34,61154.11,63438.242333333335
2001-09-27,68780.82,63116.927142857145,63147.14633333334
2001-09-28,65229.45,62459.881428571425,62935.61666666667
2001-09-29,85315.07,63482.875714285714,63548.85866666667
2001-09-30,57719.18,62800.88,63614.84033333333
2001-10-01,76174.66,65154.59857142857,63667.23766666666
2001-10-02,75126.71,68381.60428571429,63999.08700000001
2001-10-03,54866.44,69030.33285714286,63655.594000000005
2001-10-04,59815.07,67749.51142857144,63409.133
2001-10-05,61910.96,67275.44142857143,63572.146666666675
2001-10-06,75359.59,65853.23000000001,63907.87733333333
2001-10-07,57428.08,65811.64428571428,64041.78133333333
2001-10-08,54924.66,62775.93,63865.183333333334
2001-10-09,42058.22,58051.86,63414.955
2001-10-10,63424.66,59274.462857142855,63521.69033333333
2001-10-11,74835.62,61420.25571428571,64076.71333333333
2001-10-12,68955.48,62426.61571428571,63838.01466666667
2001-10-13,61794.52,60488.74857142857,63618.72233333333
2001-10-14,63541.1,61362.037142857145,63475.115
2001-10-15,71517.12,63732.388571428564,63577.96866666667
2001-10-16,74369.86,68348.33714285714,64010.731
2001-10-17,52421.23,66776.41857142857,63838.013999999996
2001-10-18,61154.11,64821.91714285714,63758.447666666674
2001-10-19,48986.3,61969.177142857145,63459.58933333334
2001-10-20,48695.21,60097.84714285714,63248.05966666667
2001-10-21,72390.41,61362.03428571428,63333.44766666667
2001-10-22,66568.49,60655.08714285715,62947.26033333333
2001-10-23,52828.77,57577.788571428566,62625.11433333333
2001-10-24,51023.97,57378.18,62335.959
2001-10-25,48404.11,55556.75142857143,62198.17366666668
2001-10-26,57369.86,56754.40285714286,62432.991
2001-10-27,65229.45,59116.43714285714,62314.612
2001-10-28,71575.34,58999.99857142857,62526.14166666667
2001-10-29,62027.4,58351.271428571425,61749.886000000006
2001-10-30,73438.36,61295.49857142857,62273.85866666667
2001-10-31,74719.18,64680.528571428564,62225.34266666667
2001-11-01,77280.82,68805.77285714286,62297.14633333333
2001-11-02,56787.67,68722.60285714286,62361.18733333333
2001-11-03,68955.48,69254.89285714286,62665.86766666666
2001-11-04,63017.12,68032.29000000001,62702.73966666667
2001-11-05,65171.23,68481.40857142858,62363.12766666667
2001-11-06,76931.51,68980.43000000001,63013.242
2001-11-07,78328.77,69496.08571428571,63793.379
2001-11-08,59523.97,66959.39285714286,64375.57066666666
2001-11-09,64880.14,68115.45999999999,64424.08666666667
2001-11-10,54226.03,66011.25285714286,63737.10033333333
2001-11-11,73554.79,67516.63428571429,63890.41066666666
2001-11-12,66510.27,67707.92571428571,64047.602333333336
2001-11-13,60804.79,65404.10857142857,63956.392
2001-11-14,66801.37,63757.33714285714,63799.20033333333
2001-11-15,70760.27,65362.52285714286,63678.880666666664
2001-11-16,61386.99,64863.50142857143,63977.73933333333
2001-11-17,70760.27,67225.53571428571,64297.94466666666
2001-11-18,70178.08,66743.14857142857,65004.33733333333
2001-11-19,64123.29,66402.15142857142,65518.60666666667
2001-11-20,58417.81,66061.15428571429,65052.85333333334
2001-11-21,63599.32,65603.71857142857,64953.881
2001-11-22,77339.04,66543.54285714285,65770.89
2001-11-23,68198.63,67516.63428571429,66343.37866666667
2001-11-24,70003.42,67408.51285714286,67063.35566666667
2001-11-25,68373.29,67150.68571428572,67430.13666666667
2001-11-26,68606.16,67791.09571428571,67542.69366666666
2001-11-27,60280.82,68057.24,67166.20966666666
2001-11-28,61386.99,67741.19285714286,67144.86266666667
2001-11-29,65753.42,66086.10428571429,66888.698
2001-11-30,75883.56,67183.95142857142,66927.51066666667
2001-12-01,60455.48,65819.95999999999,66366.666
2001-12-02,56962.33,64189.822857142855,66372.488
2001-12-03,56845.89,62509.78428571428,65968.835
2001-12-04,69479.45,63823.874285714286,66184.246
2001-12-05,69188.36,64938.35571428571,66318.15033333334
2001-12-06,62958.9,64539.138571428564,65852.39666666667
2001-12-07,62318.49,62601.27142857143,65318.72066666666
2001-12-08,72506.85,64322.89571428572,65751.48333333334
2001-12-09,65753.42,65578.7657142857,65780.59266666666
2001-12-10,64065.07,66610.07714285715,66108.56066666667
2001-12-11,63191.78,65711.83857142857,65763.12700000001
2001-12-12,48695.21,62784.24571428571,65169.291666666664
2001-12-13,47647.26,60596.868571428575,64730.70733333333
2002-01-09,105000.0,66694.22714285714,66003.99500000001
2002-01-10,105000.0,71336.10571428572,67145.31933333333
2002-01-11,105000.0,76942.76000000001,68599.08633333334
2002-01-12,105000.0,82790.60714285714,69740.41066666666
2002-01-13,105000.0,88763.20999999999,70901.14133333335
2002-01-14,105000.0,96806.75142857143,72263.69833333333
2002-01-15,105000.0,105000.0,73816.438
2002-01-16,105000.0,105000.0,75196.46066666668
2002-01-17,105000.0,105000.0,76118.49266666667
2002-01-21,63773.97,99110.56714285714,75971.004
2002-01-22,55739.73,92073.3857142857,75495.54766666667
2002-01-23,54109.59,84803.32714285715,75020.091
2002-01-24,62318.49,78705.96857142857,74810.50200000001
2002-01-25,67907.53,73407.04428571429,75064.72566666667
2002-01-26,72506.85,68765.16571428571,75435.38766666666
2002-01-27,65462.33,63116.927142857145,75425.68466666667
2002-01-28,62143.84,62884.05142857144,74967.69399999999
2002-01-29,56962.33,63058.708571428564,74851.25566666666
2002-01-30,71226.03,65503.91428571429,75326.71233333334
2002-01-31,54167.81,64339.531428571434,75237.443
2002-02-01,62493.15,63566.048571428575,75004.56633333334
2002-02-02,64763.7,62459.88428571428,74857.07766666666
2002-02-03,66335.62,62584.64,74969.635
2002-02-04,64356.16,62900.68571428571,75037.55733333335
2002-02-05,61678.08,63574.364285714284,74676.59833333334
2002-02-06,72157.53,63707.43571428571,74890.06866666667
2002-02-07,74544.52,66618.39428571428,75239.38366666666
2002-02-08,58476.03,66044.52,75082.192
2002-02-09,71400.68,66992.66,75839.041
2002-02-10,63948.63,66651.66142857143,76382.41999999998
2002-02-11,53410.96,65088.061428571425,74662.78533333332
2002-02-12,75068.49,67000.97714285714,73665.06833333333
2002-02-13,65636.99,66069.47142857143,72352.96799999998
2002-02-14,62027.4,64281.311428571425,70920.548
2002-02-15,63308.22,64971.62428571429,69530.822
2002-02-16,66510.27,64272.994285714296,68247.83099999999
2002-02-17,62493.15,64065.06857142858,66830.936
2002-02-18,63075.34,65445.69428571429,65433.44733333333
2002-02-19,70236.3,64755.38142857143,64274.65733333333
2002-02-20,68722.6,65196.18285714286,64439.61166666667
2002-02-21,62143.84,65212.817142857144,64653.082
2002-02-22,68489.73,65953.03285714285,65132.420000000006
2002-02-23,70236.3,66485.32285714286,65396.346999999994
2002-02-24,54808.22,65387.47571428572,64959.70333333334
2002-02-25,65636.99,65753.42571428571,64730.708000000006
2002-02-26,83743.15,67682.97571428571,65340.068666666666
2002-02-27,81705.48,69537.67285714285,65992.12333333334
2002-02-28,63308.22,69704.01285714285,66203.653
2002-03-01,74428.08,70552.34857142858,66310.388
2002-03-02,69071.92,70386.00857142858,66807.19166666667
2002-03-03,62202.05,71442.27,66797.48833333334
2002-03-04,59989.73,70635.51857142858,66638.356
2002-03-05,55972.6,66668.29714285713,66292.922
2002-03-06,62726.03,63956.94714285714,66238.58433333333
2002-03-07,64472.6,64123.287142857145,66331.735
2002-03-08,69013.7,63349.80428571429,66226.94066666666
2002-03-09,56030.82,61486.78999999999,65609.81733333334
2002-03-10,58301.37,60929.549999999996,65603.99533333333
2002-03-11,60630.14,61021.037142857145,65244.977333333336
2002-03-12,65404.11,62368.39571428572,65293.493333333325
2002-03-13,71226.03,63582.68142857143,65887.329
2002-03-14,74719.18,65046.47857142857,65875.68533333334
2002-03-15,62900.68,64173.19,65784.475
2002-03-16,62260.27,65063.11142857142,65792.23733333334
2002-03-17,74020.55,67308.70857142856,66149.315
2002-03-18,68839.04,68481.40857142858,66226.94066666666
2002-03-19,66859.59,68689.33428571429,66372.48866666666
2002-03-20,64821.92,67774.46142857142,66430.708
2002-03-21,74893.84,67799.41285714286,66585.95933333333
2002-03-22,77222.6,69845.40142857142,66869.29266666666
2002-03-23,76116.44,71824.85428571429,67335.046
2002-03-24,71633.56,71483.85571428572,67439.84033333333
2002-03-25,67500.0,71292.56428571428,67348.63033333333
2002-03-26,51780.82,69138.45428571428,67247.71699999999
2002-03-27,48753.42,66842.9542857143,66684.93133333333
2002-03-28,71633.56,66377.2,66281.27833333334
2002-03-29,81065.07,66926.12428571428,66259.93133333333
2002-03-30,66219.18,65512.229999999996,66356.96333333333
2002-03-31,64938.36,64555.77285714286,66040.63933333333
2002-04-01,61969.18,63765.65571428572,65803.88133333334
2002-04-02,62493.15,65295.98857142858,65813.58466666666
2002-04-03,65054.79,67624.75571428571,65982.42
2002-04-04,65753.42,66784.7357142857,66308.44733333333
2002-04-05,73030.82,65636.9857142857,66651.94033333333
2002-04-06,73962.33,66743.15,66968.26466666667
2002-04-07,72099.32,67766.14428571428,67071.11866666666
2002-04-08,81297.95,70527.39714285715,67913.35633333333
2002-04-09,75650.68,72407.04428571428,68491.66666666666
2002-04-10,63773.97,72224.06999999999,68596.461
2002-04-11,59523.97,71334.14857142858,68400.45633333334
2002-04-12,55797.95,68872.31,67886.187
2002-04-13,56438.36,66368.8857142857,67276.82633333333
2002-04-14,64589.04,65295.98857142857,67333.105
2002-04-15,61910.96,62526.41857142856,67321.46133333333
2002-04-16,66976.03,61287.18285714286,67086.644
2002-04-17,79551.37,63541.09714285714,67443.72166666666
2002-04-18,70702.05,65137.96571428571,67571.80366666667
2002-04-19,61619.86,65969.66714285714,67465.06833333333
2002-04-20,57777.4,66160.95857142858,66894.52033333333
2002-04-21,70934.93,67067.51428571428,66684.93133333333
2002-04-22,67558.22,67874.2657142857,66399.65733333334
2002-04-23,55972.6,66302.34714285714,65877.62533333333
2002-04-24,55215.75,62825.83,65468.150333333324
2002-04-25,60921.23,61428.57,65772.83066666668
2002-04-26,64006.85,61769.56857142858,66281.27833333334
2002-04-27,56089.04,61528.374285714286,65763.12766666667
2002-04-28,57253.42,59573.87285714286,64969.405999999995
2002-04-29,73438.36,60413.892857142855,65210.045333333335
2002-04-30,64123.29,61578.27714285714,65182.87633333333
2002-05-01,52712.33,61220.64571428572,64874.314666666665
2002-05-02,60746.58,61195.69571428571,64816.09566666666
2002-05-03,45842.47,58600.78428571428,64175.685000000005
2002-05-04,57602.74,58817.02714285714,63903.99566666666
2002-05-05,78445.21,61844.42571428572,64084.47533333333
2002-05-06,69479.45,61278.86714285713,63935.046
2002-05-07,69595.89,62060.66714285714,63851.598333333335
2002-05-08,67558.22,64181.508571428574,63393.60733333333
2002-05-09,70760.27,65612.03571428571,63230.59366666667
2002-05-10,79958.9,70485.81142857143,63770.09133333332
2002-05-11,64763.7,71508.80571428571,63944.748999999996
2002-05-12,60979.45,69013.69714285714,64117.46566666666
2002-05-13,59989.73,67658.02285714286,64235.84466666667
2002-05-14,73845.89,68265.16571428571,64544.40633333333
2002-05-15,68315.07,68373.28714285714,64757.87666666667
2002-05-16,71691.78,68506.36,64915.068333333336
2002-05-17,64006.85,66227.49571428572,64396.91766666667
2002-05-18,69246.58,66867.90714285713,64348.401999999995
2002-05-19,69363.01,68065.55857142857,64606.507
2002-05-20,60455.48,68132.09428571428,64695.77633333333
2002-05-21,55681.51,65537.18285714286,64187.329
2002-05-22,67325.34,65395.79285714285,64179.566333333336
2002-05-23,61910.96,63998.532857142854,64377.51166666667
2002-05-24,65811.64,64256.36,64730.708000000006
2002-05-25,65928.08,63782.28857142857,64897.602999999996
2002-05-26,72856.16,64281.31,65192.58
2002-05-27,59873.29,64198.14000000001,65318.721666666665
2002-05-28,61678.08,65054.79285714286,65466.210333333336
2002-05-29,61678.08,64248.04142857143,65074.201
2002-05-30,74253.42,66011.25,65411.871999999996
2002-05-31,63541.1,65686.88714285714,65772.831
2002-06-01,55390.41,64181.50571428571,65594.292
2002-06-02,54051.37,61495.107142857145,65867.922
2002-06-03,59174.66,61395.30285714286,65920.31933333333
2002-06-04,68722.6,62401.66285714286,65596.23233333333
2002-06-05,67500.0,63233.36571428572,65530.25066666667
2002-06-06,69945.21,62617.90714285714,65541.89466666667
2002-06-07,58650.68,61919.275714285715,65244.97666666667
2002-06-08,53876.71,61703.03285714286,64682.191333333336
2002-06-09,70003.42,63981.89714285714,64350.342
2002-06-10,78969.18,66809.68571428572,64823.858
2002-06-11,69304.79,66892.85571428572,65101.369333333336
2002-06-12,51489.73,64605.67428571428,64818.036
2002-06-13,56147.26,62634.53857142857,64228.08166666667
2002-06-14,57020.55,62401.66285714286,63851.597666666676
2002-06-15,50674.66,61944.22714285714,63151.027
2002-06-16,60339.04,60563.601428571434,63028.76666666667
2002-06-17,59989.73,57852.25142857143,62720.205
2002-06-18,59232.88,56413.40714285714,62382.534
2002-06-19,71167.81,59224.561428571425,62739.61166666667
2002-06-20,65986.3,60630.138571428564,63083.10466666667
2002-06-21,69130.14,62360.08,63143.26466666666
2002-06-22,68315.07,64880.13857142858,63356.735
2002-06-23,73962.33,66826.32285714286,63628.42466666667
2002-06-24,59349.32,66734.83571428571,63409.132666666665
2002-06-25,59640.41,66793.05428571429,62968.60766666666
2002-06-26,59174.66,65079.74714285715,62945.32
2002-06-27,57893.84,63923.68142857143,62819.17866666667
2002-06-28,56729.45,62152.154285714285,62654.22433333333
2002-06-29,64880.14,61661.450000000004,62341.78166666666
2002-06-30,65636.99,60472.11571428571,62411.64466666666
2002-07-01,70876.71,62118.885714285716,62927.85466666667
2002-07-02,84150.68,65620.35285714286,63931.165
2002-07-03,63657.53,66260.76285714285,64080.594000000005
2002-07-04,72506.85,68348.33571428571,64206.73566666666
2002-07-05,70993.15,70386.00714285714,64323.174
2002-07-06,64938.36,70394.32428571429,64156.278999999995
2002-07-07,59232.88,69479.45142857142,64175.68566666667
2002-07-08,58941.78,67774.46142857142,64344.52133333334
2002-07-09,57136.99,63915.362857142856,63915.64033333333
2002-07-10,63657.53,63915.36285714286,63405.252
2002-07-11,59582.19,62068.98285714286,63081.16533333333
2002-07-12,63191.78,60954.50142857143,63471.23366666667
2002-07-13,56904.11,59806.75142857143,63496.46199999999
2002-07-14,56089.04,59357.63142857143,63465.41166666667
2002-07-15,51780.82,58334.63714285714,63502.28366666667
2002-07-16,60746.58,58850.29285714286,63515.86833333333
2002-07-17,63657.53,58850.292857142864,63638.12833333333
2002-07-18,66452.05,59831.701428571425,63878.76733333334
2002-07-19,62318.49,59706.94571428571,63583.79
