Date,exports_usd,imports_usd,exports_usd_MA7,exports_usd_MA30,imports_usd_MA7,imports_usd_MA30
2000-10-11,1230136.99,1058219.18,1205283.7585714287,1249771.689,1168003.9142857143,1141187.2143333333
2000-10-12,1143150.68,1007534.25,1203326.81,1247671.2323333332,1147553.8171428572,1139200.913
2000-10-13,1258904.11,1113698.63,1202544.0314285716,1238972.6023333333,1154207.4371428571,1139132.4200000002
2000-10-14,1263013.7,1153424.66,1197945.2057142856,1236803.6526666665,1168003.9142857143,1143013.6986666666
2000-10-15,1245205.48,1180821.92,1187964.7757142857,1236872.1460000002,1163992.1728571428,1148584.475
2000-10-16,1252054.79,1169178.08,1199315.0685714285,1232260.2736666666,1149021.527142857,1150205.4793333332
2000-10-17,1361643.84,967123.29,1250587.0842857142,1232648.4016666666,1092857.1442857143,1146780.8220000002
2000-10-18,1037671.23,1060273.97,1223091.9757142856,1226552.511,1093150.6857142856,1139063.9270000001
2000-10-19,1145205.48,1089041.1,1223385.5185714285,1221073.059,1104794.5214285715,1132237.443
2000-10-20,1157534.25,998630.14,1208904.1099999999,1220022.8306666664,1088356.1657142858,1128059.361
2000-10-21,1158904.11,1241095.89,1194031.3114285716,1217465.7529999998,1100880.627142857,1127283.1053333331
2000-10-22,1265753.42,988356.16,1196966.7314285715,1216621.004,1073385.5185714285,1117283.1053333334
2000-10-23,1299315.07,913013.7,1203718.2,1217602.7393333332,1036790.6071428572,1103926.941
2000-10-24,1245890.41,1179452.05,1187181.9957142856,1219109.5886666668,1067123.2871428572,1105593.6076666666
2000-10-25,1090410.96,1211643.84,1194716.2428571428,1213219.177666667,1088747.5542857142,1110844.7493333335
2000-10-26,1266438.36,1148630.14,1212035.2257142856,1209931.5066666668,1097260.2742857144,1111164.384
2000-10-27,1189041.1,1045890.41,1216536.2042857143,1211392.694,1104011.7414285713,1105684.932
2000-10-28,1261643.84,1134931.51,1231213.3085714285,1213835.6166666667,1088845.4014285714,1106278.5393333333
2000-10-29,1256164.38,1165753.42,1229843.4457142856,1213401.826666667,1114187.8671428573,1109657.5346666665
2000-10-30,1221232.88,1108904.11,1218688.847142857,1211826.4843333333,1142172.2114285713,1110388.1283333334
2000-10-31,1199315.07,1126712.33,1212035.2271428572,1210319.635,1134637.9657142856,1111438.3566666667
2000-11-01,1159589.04,943150.68,1221917.81,1209885.845,1096281.8,1111073.0596666667
2000-11-02,1215753.42,1212328.77,1214677.1042857144,1208219.1783333335,1105381.6042857144,1113447.489
2000-11-03,1152054.79,1286986.3,1209393.3457142857,1209429.224,1139823.8742857142,1120753.425
2000-11-04,1161643.84,1171917.81,1195107.6314285714,1209589.0413333334,1145107.6314285714,1121461.1876666667
2000-11-05,1273287.67,1000000.0,1197553.8157142857,1209885.8449999997,1121428.5714285714,1119223.7446666665
2000-11-06,1277397.26,1073287.67,1205577.2985714285,1209292.2376666667,1116340.5085714287,1119771.6896666666
2000-11-07,1267808.22,905479.45,1215362.0342857144,1207716.8953333334,1084735.8114285714,1109657.5343333331
2000-11-08,1391095.89,1015753.42,1248434.4414285715,1215000.0003333332,1095107.6314285714,1101050.2283333333
2000-11-09,1365753.42,1255479.45,1269863.0128571428,1227100.4566666668,1101272.0142857141,1097557.0776666666
2000-11-10,1155479.45,1073972.6,1270352.25,1224611.872,1070841.4857142859,1098082.1916666667
2000-11-11,1274657.53,1184931.51,1286497.0628571429,1228995.4336666665,1072700.5857142857,1103995.4336666665
2000-11-12,1245890.41,1070547.95,1282583.1685714286,1228561.6436666665,1082778.8642857142,1102557.0776666666
2000-11-13,1027397.26,1119863.01,1246868.8828571427,1220707.7623333335,1089432.4842857143,1101438.356
2000-11-14,1215068.49,1077397.26,1239334.6357142855,1219703.1959999998,1113992.1714285712,1097990.8673333335
2000-11-15,1170547.95,1136986.3,1207827.7871428572,1216986.3013333334,1131311.1542857143,1096917.808
2000-11-16,1200684.93,1101369.86,1184246.5742857142,1211621.0043333333,1109295.4985714287,1101392.6936666667
2000-11-17,1186986.3,1113013.7,1188747.5528571429,1216598.1733333333,1114872.7985714285,1103150.6846666667
2000-11-18,950000.0,1158904.11,1142367.9057142858,1210091.324,1111154.5985714286,1105479.4516666667
2000-11-19,1302739.73,1103424.66,1150489.2371428572,1214931.5066666668,1115851.2714285715,1108972.6023333333
2000-11-20,1235616.44,1186986.3,1180234.8342857142,1217488.5843333334,1125440.3128571429,1107168.9493333334
2000-11-21,1291095.89,1154109.59,1191095.8914285714,1218333.3333333333,1136399.2171428571,1112694.0636666666
2000-11-22,1234931.51,1046575.34,1200293.5428571426,1216187.2146666667,1123483.3657142858,1117146.1183333334
2000-11-23,1131506.85,987671.23,1190410.96,1212374.4293333332,1107240.7042857143,1110753.4243333333
2000-11-24,1178082.19,1048630.14,1189138.9442857143,1215296.8036666666,1098043.0528571429,1105319.6343333335
2000-11-25,1207534.25,1141780.82,1225929.5514285713,1213333.3333333333,1095596.8685714286,1105091.3236666666
2000-11-26,1281506.85,1198630.14,1222896.2828571429,1216415.525,1109197.6514285714,1110182.6479999998
2000-11-27,1223287.67,1145890.41,1221135.03,1215136.986,1103326.81,1110547.9446666667
2000-11-28,1280136.99,1174657.53,1219569.472857143,1215936.0729999999,1106262.23,1110844.7483333333
2000-11-29,1317123.29,1089041.1,1231311.1557142858,1219132.4200000002,1112328.7671428572,1110182.6479999998
2000-11-30,1378082.19,1136986.3,1266536.2042857143,1225091.324,1133659.4914285713,1110525.1136666667
2000-12-01,1191780.82,1101369.86,1268493.1514285714,1226164.3833333333,1141193.7371428572,1115799.0863333335
2000-12-02,1291095.89,1119863.01,1280430.5285714287,1228675.7989999999,1138062.6214285714,1112716.8943333332
2000-12-03,1243835.62,1087671.23,1275048.9242857143,1231735.1600000001,1122211.3485714286,1106073.0586666667
2000-12-04,1361643.84,1240410.96,1294814.0914285716,1238401.8266666667,1135714.2842857144,1108356.1636666667
2000-12-05,1169178.08,1097260.27,1278962.8185714285,1234931.507,1124657.5328571429,1111598.1726666666
2000-12-06,1265753.42,1117808.22,1271624.2657142857,1234543.379,1128767.1214285714,1113082.191
2000-12-07,1289726.03,1186301.37,1259001.9571428574,1235273.9726666666,1135812.1314285714,1122442.9216666666
2000-12-08,1149315.07,1016438.36,1252935.4214285712,1227214.612,1123679.06,1122465.753
2000-12-09,1002739.73,1076712.33,1211741.6842857145,1215114.1556666666,1117514.677142857,1116506.849
2000-12-10,1097945.21,1059589.04,1190900.1971428574,1213196.3476666666,1113502.9357142856,1116027.397
2000-12-11,1214383.56,1044520.55,1169863.0142857144,1211187.2153333335,1085518.5914285714,1111347.0316666667
2000-12-12,1258904.11,1067123.29,1182681.0185714285,1211621.0053333335,1081213.3085714285,1111232.8763333333
2000-12-13,1256849.32,1052054.79,1181409.0042857144,1219269.4073333333,1071819.9614285713,1108972.6023333333
2001-01-21,1426027.4,1132191.78,1200880.6285714286,1226301.371,1064090.02,1110799.0863333333
2001-01-22,1423287.67,1131506.85,1240019.5714285714,1234726.0283333333,1080528.3757142858,1110616.438
2001-01-23,1216438.36,1081506.85,1270547.947142857,1235251.1426666668,1081213.3071428572,1109954.3376666666
2001-01-24,1134931.51,1094520.55,1275831.7042857143,1233515.983,1086203.5228571428,1109337.8993333334
2001-01-25,1247945.21,1093150.68,1280626.2257142856,1243447.4899999998,1093150.6842857145,1107146.1183333334
2001-01-26,1356849.32,974657.53,1294618.3985714284,1245251.143,1079941.29,1102853.8806666667
2001-01-27,1162328.77,992465.75,1281115.4628571428,1242808.2206666667,1071428.57,1096369.8623333334
2001-01-28,1300000.0,1236986.3,1263111.5485714285,1243105.0243333334,1086399.2157142856,1099132.4193333334
2001-01-29,1386301.37,1237671.23,1257827.7914285716,1248150.6863333334,1101565.5557142857,1105502.2823333333
2001-01-30,1366438.36,1242465.75,1279256.3628571427,1255981.7366666668,1124559.6842857143,1113995.433
2001-01-31,1391095.89,1230821.92,1315851.2742857144,1263082.1933333331,1144031.3085714285,1120068.4923333335
2001-02-01,1165753.42,1150000.0,1304109.59,1261689.499,1152152.6400000001,1120342.465
2001-02-02,1267123.29,1043835.62,1291291.5857142857,1261210.047,1162035.2242857143,1115182.6476666667
2001-02-03,1156164.38,1197260.27,1290410.9585714287,1258972.604,1191291.5842857142,1116894.9763333334
2001-02-04,1310273.97,1196575.34,1291878.6685714286,1259977.1700000002,1185518.59,1117625.57
2001-02-05,1318493.15,1107534.25,1282191.78,1260022.832,1166927.592857143,1118242.0083333333
2001-02-06,1345890.41,1163013.7,1279256.3585714286,1258949.7726666667,1155577.3,1119109.5883333334
2001-02-07,1372602.74,960958.9,1276614.48,1264977.1700000002,1117025.44,1114429.223
2001-02-08,1286301.37,1122602.74,1293835.6157142858,1264817.3526666665,1113111.5457142857,1114520.5473333334
2001-02-09,1402054.79,1042465.75,1313111.5442857144,1270091.325,1112915.85,1113013.698
2001-02-10,1322602.74,1058219.18,1336888.4528571428,1268789.9549999998,1093052.837142857,1106940.6386666666
2001-02-11,1208219.18,1076712.33,1322309.197142857,1270091.325,1075929.55,1106255.7073333333
2001-02-12,972602.74,1139726.03,1272896.2814285716,1260319.6356666668,1080528.3757142858,1106986.301
2001-02-13,1283561.64,1185616.44,1263992.1714285712,1260114.156,1083757.3385714286,1106963.47
2001-02-14,1306849.32,1095890.41,1254598.8257142857,1265365.2976666666,1103033.2685714285,1109611.8716666668
2001-02-15,1153424.66,1084931.51,1235616.4385714286,1270388.1286666666,1097651.6642857143,1109885.8443333332
2001-02-16,1236986.3,1035616.44,1212035.2257142856,1275022.8316666668,1096673.1914285715,1109086.7576666668
2001-02-17,1215753.42,1000684.93,1196771.0371428572,1275068.4936666668,1088454.0128571428,1107625.5703333332
2001-02-18,1313013.7,1079452.05,1211741.682857143,1276872.1466666667,1088845.4014285714,1108036.529
2001-02-19,1426027.4,926027.4,1276516.6342857142,1282511.416,1058317.0257142857,1103835.616
2001-02-20,1236986.3,1060958.9,1269863.0142857141,1276210.046,1040508.8057142858,1101461.1866666665
2001-02-21,1191780.82,1136986.3,1253424.657142857,1268493.151,1046379.6471428572,1101643.835
2001-02-22,1204794.52,1196575.34,1260763.2085714287,1268105.0229999998,1062328.7657142857,1105479.4513333333
2001-02-23,1143150.68,961643.84,1247358.1199999999,1268378.9953333333,1051761.2514285713,1101050.2276666665
2001-02-24,1284246.58,926712.33,1257142.857142857,1269589.0410000002,1041193.7371428572,1095502.2826666667
2001-02-25,1368493.15,1135616.44,1265068.4928571428,1269977.1686666668,1049217.2214285713,1100867.5796666665
2001-02-26,1214383.56,1165068.49,1234833.6585714284,1271712.3283333331,1083365.9485714284,1106621.0043333333
2001-02-27,1275342.47,1207534.25,1240313.1114285714,1270890.4106666667,1104305.2842857144,1105639.2693333335
2001-02-28,1293835.62,1150684.93,1254892.3685714286,1267808.219,1106262.2314285713,1102739.726
2001-03-01,1208904.11,1019178.08,1255479.4528571428,1262557.0773333334,1080919.7657142857,1095296.8036666666
2001-03-02,1191095.89,1011643.84,1262328.7685714287,1255890.4106666667,1088062.6228571427,1087990.8676666666
2001-03-03,1230821.92,1045205.48,1254696.6742857143,1258059.3606666666,1104990.2157142856,1084497.717
2001-03-04,1259589.04,1288356.16,1239138.9442857143,1257808.219,1126810.1757142858,1092648.4016666666
2001-03-05,1345890.41,1021232.88,1257925.6371428573,1264132.4199999997,1106262.2314285715,1086780.822
2001-03-06,1219178.08,1021232.88,1249902.152857143,1261095.8903333333,1079647.75,1080936.0733333332
2001-03-07,1258219.18,1136986.3,1244814.09,1259086.7580000001,1077690.8028571429,1081917.8083333333
2001-03-08,1213013.7,956849.32,1245401.1742857143,1254657.5343333334,1068786.6942857143,1075045.6623333332
2001-03-09,1165068.49,939726.03,1241682.9742857143,1247739.726,1058512.7214285715,1074337.9
2001-03-10,1376712.33,1096575.34,1262524.4614285715,1250753.4246666667,1065851.2728571428,1073470.3199999998
2001-03-11,1308904.11,1147260.27,1269569.4714285715,1247648.4019999998,1045694.717142857,1076963.4706666665
2001-03-12,1274657.53,995890.41,1259393.3457142857,1246050.2283333333,1042074.3642857142,1074885.845
2001-03-13,1287671.23,1028082.19,1269178.0814285714,1248698.6300000001,1043052.8371428571,1073264.8403333335
2001-03-14,1178767.12,1102739.73,1257827.7871428574,1255570.776,1038160.4700000001,1072031.9636666668
2001-03-15,1094520.55,1178767.12,1240900.1942857145,1249269.4063333333,1069863.0128571428,1071803.653
2001-03-16,1137671.23,1163013.7,1236986.3,1243630.1366666667,1101761.2514285713,1074041.096
2001-03-17,1130136.99,1150000.0,1201761.2514285713,1242853.881,1109393.3457142857,1076210.0456666667
2001-03-18,1259589.04,1180821.92,1194716.2414285713,1243607.3056666667,1114187.8671428573,1081050.2283333333
2001-03-19,1343150.68,1141095.89,1204500.9771428572,1247853.881,1134931.5071428572,1085730.5936666667
2001-03-20,1237671.23,978767.12,1197358.1199999999,1245342.4653333335,1127886.4971428572,1082374.4293333334
2001-03-21,1222602.74,964383.56,1203620.3514285716,1238561.6433333335,1108121.33,1083652.9679999999
2001-03-22,1140410.96,1094520.55,1210176.1242857145,1235342.4653333335,1096086.1057142855,1084771.6896666668
2001-03-23,1071232.88,1058904.11,1200684.9314285715,1231324.2006666665,1081213.3071428572,1082168.95
2001-03-24,1256849.32,1186986.3,1218786.6928571428,1233059.3606666666,1086497.0642857144,1081849.3153333333
2001-03-25,1303424.66,1120547.95,1225048.9242857143,1238401.826666667,1077886.4971428572,1087146.119
2001-03-26,1273972.6,1015068.49,1215166.3414285716,1238059.3606666664,1059882.582857143,1090091.3243333334
2001-03-27,1209589.04,941780.82,1211154.5999999999,1232762.557,1054598.8257142857,1083630.137
2001-03-28,1308219.18,1206164.38,1223385.52,1235890.411,1089138.9428571428,1085000.0
2001-03-29,1287671.23,1180136.99,1244422.7014285715,1236301.3696666665,1101369.862857143,1084086.758
2001-03-30,1280136.99,1054794.52,1274266.1457142856,1235844.7486666667,1100782.7785714285,1080890.4109999998
2001-03-31,1204109.59,1137671.23,1266731.8985714284,1235684.9313333333,1093737.7685714285,1084840.1826666666
2001-04-01,1236986.3,1286986.3,1257240.7042857143,1237214.6116666668,1117514.6757142856,1094018.2646666667
2001-04-02,1112328.77,1234246.58,1234148.7285714285,1233264.8399999999,1148825.8314285714,1100319.6346666666
2001-04-03,1100000.0,1215753.42,1218493.1514285714,1227945.2053333332,1187964.7742857144,1097899.5433333335
2001-04-04,1094520.55,1092465.75,1187964.775714286,1219566.2100000002,1171722.112857143,1100273.9723333335
2001-04-05,1108904.11,1172602.74,1162426.6157142858,1215890.4109999998,1170645.7914285713,1105319.6343333332
2001-04-06,1100684.93,1345890.41,1136790.607142857,1210639.2693333332,1212230.9185714286,1112283.1046666666
2001-04-07,1375342.47,1135616.44,1161252.4471428571,1216050.2283333333,1211937.3771428573,1118242.0086666667
2001-04-08,1248630.14,1107534.25,1162915.852857143,1218835.6166666667,1186301.3699999999,1123835.6160000002
2001-04-09,1289041.1,1028767.12,1188160.4714285715,1215913.2423333335,1156947.1614285714,1121575.342
2001-04-10,1185616.44,1280821.92,1200391.3914285714,1211803.6533333333,1166242.6614285714,1126027.397
2001-04-11,1102739.73,1295205.48,1201565.56,1206073.0599999998,1195205.48,1136004.566
2001-04-12,1299315.07,1221917.81,1228767.1257142858,1206461.1879999998,1202250.49,1142465.7533333334
2001-04-13,1429452.05,1278767.12,1275733.857142857,1214817.3523333333,1192661.4485714284,1148333.333
2001-04-14,1371232.88,1207534.25,1275146.7728571428,1224041.0966666667,1202935.4214285712,1149292.2373333334
2001-04-15,1280821.92,1088356.16,1279745.5985714286,1228812.7863333332,1200195.6942857143,1146803.6526666665
2001-04-16,1134246.58,1075342.47,1257632.0957142857,1228949.7726666667,1206849.315714286,1144315.0683333331
2001-04-17,1234246.58,1193835.62,1264579.2585714287,1228105.024,1194422.7014285715,1144748.8583333334
2001-04-18,1326027.4,1247945.21,1296477.4971428572,1227534.248,1187671.2342857143,1148310.5023333333
2001-04-19,1284931.51,1148630.14,1294422.7028571428,1229109.5906666666,1177201.567142857,1153972.603
2001-04-20,1288356.16,1089041.1,1274266.147142857,1231301.3713333334,1150097.85,1158127.8543333332
2001-04-21,1228082.19,1152739.73,1253816.0485714285,1234223.7456666667,1142270.0614285714,1160068.4936666668
2001-04-22,1121232.88,902739.73,1231017.6142857142,1235890.4123333334,1115753.4285714286,1154863.0143333334
2001-04-23,1222602.74,997260.27,1243639.9228571428,1234748.8596666667,1104598.8285714285,1148538.8133333332
2001-04-24,1263698.63,1110958.9,1247847.3585714286,1233424.6586666666,1092759.2971428572,1148219.1783333335
2001-04-25,1359589.04,1280821.92,1252641.8785714286,1236278.5399999998,1097455.97,1157077.626
2001-04-26,1236301.37,1054109.59,1245694.7157142856,1237168.951,1083953.0342857144,1160821.9183333332
2001-04-27,1145205.48,960958.9,1225244.6185714286,1231735.1609999998,1065655.5771428572,1152648.4023333334
2001-04-28,1149315.07,1208219.18,1213992.1728571428,1227123.289,1073581.2128571428,1153584.4753333332
2001-04-29,1213013.7,1219178.08,1227103.7185714284,1224885.846,1118786.6914285715,1159063.9273333333
2001-04-30,1197260.27,988356.16,1223483.3657142855,1224657.5353333333,1117514.6757142858,1154086.7583333333
2001-05-01,1228767.12,1060273.97,1218493.1500000001,1224383.5626666665,1110273.9714285715,1146529.6806666667
2001-05-02,1300000.0,1062328.77,1209980.43,1230639.2703333334,1079060.6642857143,1140799.087
2001-05-03,1182876.71,1015068.49,1202348.335714286,1233401.8273333334,1073483.3642857142,1134109.5893333333
2001-05-04,1167123.29,1097945.21,1205479.4514285715,1235821.9186666666,1093052.837142857,1134292.2380000001
2001-05-05,1170547.95,1178767.12,1208512.72,1237876.7133333334,1088845.4,1134497.7173333333
2001-05-06,1402739.73,1172602.74,1235616.4385714286,1247945.2066666665,1082191.78,1128721.4616666667
2001-05-07,1379452.05,1210273.97,1261643.8357142857,1248082.1926666668,1113894.3242857142,1131210.046
