Year,DayOfYear,Date,Value
2002,207,2002-07-26,63.48
2002,208,2002-07-27,64.68
2002,209,2002-07-28,68.59
2002,210,2002-07-29,65.05
2002,211,2002-07-30,66.18
2002,212,2002-07-31,63.35
2002,213,2002-08-01,65.88
2002,214,2002-08-02,67.89
2002,215,2002-08-03,63.26
2002,216,2002-08-04,61.81
2002,217,2002-08-05,62.5
2002,218,2002-08-06,68.84
2002,219,2002-08-07,67.65
2002,220,2002-08-08,66.66
2002,221,2002-08-09,63.46
2002,222,2002-08-10,65.77
2002,223,2002-08-11,62.78
2002,224,2002-08-12,62.27
2002,225,2002-08-13,63.08
2002,226,2002-08-14,65.25
2002,227,2002-08-15,64.7
2002,228,2002-08-16,65.2
2002,229,2002-08-17,64.48
2002,230,2002-08-18,60.63
2002,231,2002-08-19,61.48
2002,232,2002-08-20,62.24
2002,233,2002-08-21,59.85
2002,234,2002-08-22,58.78
2002,235,2002-08-23,64.89
2002,236,2002-08-24,62.78
2002,237,2002-08-25,63.04
2002,238,2002-08-26,63.98
2002,239,2002-08-27,64.65
2002,240,2002-08-28,65.23
2002,241,2002-08-29,66.6
2002,242,2002-08-30,66.58
2002,243,2002-08-31,65.14
2002,244,2002-09-01,64.09
2002,245,2002-09-02,61.94
2002,246,2002-09-03,61.32
2002,247,2002-09-04,64.29
2002,248,2002-09-05,60.43
2002,249,2002-09-06,64.86
2002,250,2002-09-07,64.12
2002,251,2002-09-08,62.06
2002,252,2002-09-09,62.08
2002,253,2002-09-10,60.07
2002,254,2002-09-11,62.3
2002,255,2002-09-12,62.22
2002,256,2002-09-13,63.87
2002,257,2002-09-14,63.99
2002,258,2002-09-15,61.94
2002,259,2002-09-16,61.11
2002,260,2002-09-17,61.54
2002,261,2002-09-18,60.57
2002,262,2002-09-19,63.82
2002,263,2002-09-20,67.24
2002,264,2002-09-21,64.64
2002,265,2002-09-22,66.25
2002,266,2002-09-23,62.58
2002,267,2002-09-24,60.65
2002,268,2002-09-25,65.09
2002,269,2002-09-26,65.69
2002,270,2002-09-27,62.57
2002,271,2002-09-28,64.56
2002,272,2002-09-29,63.96
2002,273,2002-09-30,62.64
2002,274,2002-10-01,65.2
2002,275,2002-10-02,67.1
2002,276,2002-10-03,64.03
2002,277,2002-10-04,67.81
2002,278,2002-10-05,66.88
2002,279,2002-10-06,65.06
2002,280,2002-10-07,63.33
2002,281,2002-10-08,67.2
2002,282,2002-10-09,70.81
2002,283,2002-10-10,65.77
2002,284,2002-10-11,58.83
2002,285,2002-10-12,60.57
2002,286,2002-10-13,63.6
2002,287,2002-10-14,58.37
2002,288,2002-10-15,61.45
2002,289,2002-10-16,59.97
2002,290,2002-10-17,67.34
2002,291,2002-10-18,64.51
2002,292,2002-10-19,66.05
2002,293,2002-10-20,66.52
2002,294,2002-10-21,62.8
2002,295,2002-10-22,62.93
2002,296,2002-10-23,65.01
2002,297,2002-10-24,64.09
2002,298,2002-10-25,62.3
2002,299,2002-10-26,62.42
2002,300,2002-10-27,69.39
2002,301,2002-10-28,66.99
2002,302,2002-10-29,68.37
2002,303,2002-10-30,66.4
2002,304,2002-10-31,58.34
2002,305,2002-11-01,61.01
2002,306,2002-11-02,63.96
2002,307,2002-11-03,62.69
2002,308,2002-11-04,66.6
2002,309,2002-11-05,65.55
2002,310,2002-11-06,63.74
2002,311,2002-11-07,67.31
2002,312,2002-11-08,67.71
2002,313,2002-11-09,62.52
2002,314,2002-11-10,66.77
2002,315,2002-11-11,68.47
2002,316,2002-11-12,67.18
2002,317,2002-11-13,65.33
2002,318,2002-11-14,64.75
2002,319,2002-11-15,67.15
2002,320,2002-11-16,66.18
2002,321,2002-11-17,67.02
2002,322,2002-11-18,65.06
2002,323,2002-11-19,65.01
2002,324,2002-11-20,70.24
2002,325,2002-11-21,68.8
2002,326,2002-11-22,68.45
2002,327,2002-11-23,63.88
2002,328,2002-11-24,65.7
2002,329,2002-11-25,65.72
2002,330,2002-11-26,62.24
2002,331,2002-11-27,64.01
2002,332,2002-11-28,65.64
2002,333,2002-11-29,63.65
2002,334,2002-11-30,59.06
2002,335,2002-12-01,65.22
2002,336,2002-12-02,62.66
2002,337,2002-12-03,63.55
2002,338,2002-12-04,64.1
2002,339,2002-12-05,61.14
2002,340,2002-12-06,65.8
2002,341,2002-12-07,66.77
2002,342,2002-12-08,65.36
2002,343,2002-12-09,62.99
2002,344,2002-12-10,66.74
2002,345,2002-12-11,60.45
2002,346,2002-12-12,63.13
2002,347,2002-12-13,66.87
2002,348,2002-12-14,65.63
2002,349,2002-12-15,62.08
2002,350,2002-12-16,66.3
2002,351,2002-12-17,63.84
2002,352,2002-12-18,66.88
2002,353,2002-12-19,58.0
2002,354,2002-12-20,64.42
2003,18,2003-01-18,61.37
2003,19,2003-01-19,63.49
2003,20,2003-01-20,66.88
2003,21,2003-01-21,63.0
2003,22,2003-01-22,64.83
2003,23,2003-01-23,64.12
2003,24,2003-01-24,64.46
2003,25,2003-01-25,65.16
2003,26,2003-01-26,65.27
2003,27,2003-01-27,65.39
2003,28,2003-01-28,63.71
2003,29,2003-01-29,64.86
2003,30,2003-01-30,61.87
2003,31,2003-01-31,67.45
2003,32,2003-02-01,68.34
2003,33,2003-02-02,66.71
2003,34,2003-02-03,64.34
2003,35,2003-02-04,59.24
2003,36,2003-02-05,63.32
2003,37,2003-02-06,69.47
2003,38,2003-02-07,63.38
2003,39,2003-02-08,63.18
2003,40,2003-02-09,66.07
2003,41,2003-02-10,65.83
2003,42,2003-02-11,61.81
2003,43,2003-02-12,63.08
2003,44,2003-02-13,64.79
2003,45,2003-02-14,66.98
2003,46,2003-02-15,67.67
2003,47,2003-02-16,64.7
2003,48,2003-02-17,63.66
2003,49,2003-02-18,65.33
2003,50,2003-02-19,64.62
2003,51,2003-02-20,62.63
2003,52,2003-02-21,62.47
2003,53,2003-02-22,61.18
2003,54,2003-02-23,66.36
2003,55,2003-02-24,65.85
2003,56,2003-02-25,67.35
2003,57,2003-02-26,64.65
2003,58,2003-02-27,64.07
2003,59,2003-02-28,61.8
2003,60,2003-03-01,63.81
2003,61,2003-03-02,64.31
2003,62,2003-03-03,65.78
2003,63,2003-03-04,64.24
2003,64,2003-03-05,62.49
2003,65,2003-03-06,66.44
2003,66,2003-03-07,68.56
2003,67,2003-03-08,66.88
2003,68,2003-03-09,67.97
2003,69,2003-03-10,63.02
2003,70,2003-03-11,62.36
2003,71,2003-03-12,66.49
2003,72,2003-03-13,63.87
2003,73,2003-03-14,62.25
2003,74,2003-03-15,60.29
2003,75,2003-03-16,62.6
2003,76,2003-03-17,60.67
2003,77,2003-03-18,62.16
2003,78,2003-03-19,65.74
2003,79,2003-03-20,61.69
2003,80,2003-03-21,62.86
2003,81,2003-03-22,63.74
2003,82,2003-03-23,63.04
2003,83,2003-03-24,65.7
2003,84,2003-03-25,65.66
2003,85,2003-03-26,65.42
2003,86,2003-03-27,64.54
2003,87,2003-03-28,65.2
2003,88,2003-03-29,68.11
2003,89,2003-03-30,60.59
2003,90,2003-03-31,64.04
2003,91,2003-04-01,66.77
2003,92,2003-04-02,61.8
2003,93,2003-04-03,63.49
2003,94,2003-04-04,66.24
2003,95,2003-04-05,62.99
2003,96,2003-04-06,64.26
2003,97,2003-04-07,65.38
2003,98,2003-04-08,62.6
2003,99,2003-04-09,66.77
2003,100,2003-04-10,68.64
2003,101,2003-04-11,64.75
2003,102,2003-04-12,60.67
2003,103,2003-04-13,61.43
2003,104,2003-04-14,63.92
2003,105,2003-04-15,63.15
2003,106,2003-04-16,62.63
2003,107,2003-04-17,61.7
2003,108,2003-04-18,62.11
2003,109,2003-04-19,63.29
2003,110,2003-04-20,66.41
2003,111,2003-04-21,64.73
2003,112,2003-04-22,63.98
2003,113,2003-04-23,64.67
2003,114,2003-04-24,66.27
2003,115,2003-04-25,64.21
2003,116,2003-04-26,63.46
2003,117,2003-04-27,64.21
2003,118,2003-04-28,63.37
2003,119,2003-04-29,61.22
2003,120,2003-04-30,65.72
2003,121,2003-05-01,65.2
2003,122,2003-05-02,65.72
2003,123,2003-05-03,62.64
2003,124,2003-05-04,62.02
2003,125,2003-05-05,62.52
2003,126,2003-05-06,61.09
2003,127,2003-05-07,60.23
2003,128,2003-05-08,60.92
2003,129,2003-05-09,65.64
2003,130,2003-05-10,65.06
2003,131,2003-05-11,62.27
2003,132,2003-05-12,64.18
2003,133,2003-05-13,61.81
2003,134,2003-05-14,65.63
2003,135,2003-05-15,60.78
2003,136,2003-05-16,69.14
2003,137,2003-05-17,65.89
2003,138,2003-05-18,64.21
2003,139,2003-05-19,63.15
2003,140,2003-05-20,63.13
2003,141,2003-05-21,61.78
2003,142,2003-05-22,63.74
2003,143,2003-05-23,63.07
2003,144,2003-05-24,67.87
2003,145,2003-05-25,67.02
2003,146,2003-05-26,60.29
2003,147,2003-05-27,61.69
2003,148,2003-05-28,64.06
2003,149,2003-05-29,63.57
2003,150,2003-05-30,63.52
2003,151,2003-05-31,63.74
2003,152,2003-06-01,64.64
2003,153,2003-06-02,65.36
2003,154,2003-06-03,66.0
2003,155,2003-06-04,58.0
2003,156,2003-06-05,63.77
2003,157,2003-06-06,65.36
2003,158,2003-06-07,65.25
2003,159,2003-06-08,65.03
2003,160,2003-06-09,66.57
2003,161,2003-06-10,61.31
2003,162,2003-06-11,61.4
2003,163,2003-06-12,64.97
2003,164,2003-06-13,66.07
2003,165,2003-06-14,65.74
2003,166,2003-06-15,66.8
2003,167,2003-06-16,63.88
2003,168,2003-06-17,62.2
2003,169,2003-06-18,60.59
2003,170,2003-06-19,60.71
2003,171,2003-06-20,62.44
2003,172,2003-06-21,60.7
2003,173,2003-06-22,66.95
2003,174,2003-06-23,65.86
2003,175,2003-06-24,64.45
2003,176,2003-06-25,63.88
2003,177,2003-06-26,65.3
2003,178,2003-06-27,64.28
2003,179,2003-06-28,62.52
2003,180,2003-06-29,64.51
2003,181,2003-06-30,60.16
2003,182,2003-07-01,63.77
2003,183,2003-07-02,63.22
2003,184,2003-07-03,61.31
2003,185,2003-07-04,62.24
2003,186,2003-07-05,60.67
2003,187,2003-07-06,61.84
2003,188,2003-07-07,61.81
2003,189,2003-07-08,59.66
2003,190,2003-07-09,61.84
2003,191,2003-07-10,64.7
2003,192,2003-07-11,63.26
2003,193,2003-07-12,64.14
2003,194,2003-07-13,64.07
2003,195,2003-07-14,68.14
2003,196,2003-07-15,64.84
2003,197,2003-07-16,65.25
2003,198,2003-07-17,68.15
2003,199,2003-07-18,65.27
2003,200,2003-07-19,62.36
2003,201,2003-07-20,67.9
2003,202,2003-07-21,65.77
2003,203,2003-07-22,67.37
2003,204,2003-07-23,67.21
2003,205,2003-07-24,58.7
2003,206,2003-07-25,62.09
2003,207,2003-07-26,62.2
2003,208,2003-07-27,62.36
2003,209,2003-07-28,64.18
2003,210,2003-07-29,66.99
2003,211,2003-07-30,66.57
2003,212,2003-07-31,64.68
2003,213,2003-08-01,67.05
2003,214,2003-08-02,63.59
2003,215,2003-08-03,66.16
2003,216,2003-08-04,64.56
2003,217,2003-08-05,68.23
2003,218,2003-08-06,64.67
2003,219,2003-08-07,63.0
2003,220,2003-08-08,66.69
2003,221,2003-08-09,66.73
2003,222,2003-08-10,69.35
2003,223,2003-08-11,68.25
2003,224,2003-08-12,64.54
2003,225,2003-08-13,66.95
2003,226,2003-08-14,65.0
2003,227,2003-08-15,66.07
2003,228,2003-08-16,69.47
2003,229,2003-08-17,64.75
2003,230,2003-08-18,60.63
2003,231,2003-08-19,65.74
2003,232,2003-08-20,63.35
2003,233,2003-08-21,65.55
2003,234,2003-08-22,68.5
2003,235,2003-08-23,66.68
2003,236,2003-08-24,64.46
2003,237,2003-08-25,60.89
2003,238,2003-08-26,58.81
2003,239,2003-08-27,67.42
2003,240,2003-08-28,64.01
2003,241,2003-08-29,65.36
2003,242,2003-08-30,65.34
2003,243,2003-08-31,66.22
2003,244,2003-09-01,62.46
2003,245,2003-09-02,62.96
2003,246,2003-09-03,63.32
2003,247,2003-09-04,66.51
2003,248,2003-09-05,64.54
2003,249,2003-09-06,61.36
2003,250,2003-09-07,61.42
2003,251,2003-09-08,67.38
2003,252,2003-09-09,64.95
2003,253,2003-09-10,65.33
2003,254,2003-09-11,64.15
2003,255,2003-09-12,63.05
2003,256,2003-09-13,62.66
2003,257,2003-09-14,63.15
2003,258,2003-09-15,68.56
2003,259,2003-09-16,67.35
2003,260,2003-09-17,69.39
2003,261,2003-09-18,68.33
2003,262,2003-09-19,63.11
2003,263,2003-09-20,66.66
2003,264,2003-09-21,64.03
2003,265,2003-09-22,65.52
2003,266,2003-09-23,64.57
2003,267,2003-09-24,64.18
2003,268,2003-09-25,61.5
2003,269,2003-09-26,62.09
2003,270,2003-09-27,64.51
2003,271,2003-09-28,64.84
2003,272,2003-09-29,64.42
2003,273,2003-09-30,61.87
2003,274,2003-10-01,64.62
2003,275,2003-10-02,66.74
2003,276,2003-10-03,62.71
2003,277,2003-10-04,62.11
2003,278,2003-10-05,66.11
2003,279,2003-10-06,66.27
2003,280,2003-10-07,66.16
2003,281,2003-10-08,63.48
2003,282,2003-10-09,61.98
2003,283,2003-10-10,63.18
2003,284,2003-10-11,70.4
2003,285,2003-10-12,64.56
2003,286,2003-10-13,67.81
2003,287,2003-10-14,65.08
2003,288,2003-10-15,66.14
2003,289,2003-10-16,67.64
2003,290,2003-10-17,68.66
2003,291,2003-10-18,64.7
2003,292,2003-10-19,64.87
2003,293,2003-10-20,66.43
2003,294,2003-10-21,64.79
2003,295,2003-10-22,66.16
2003,296,2003-10-23,66.03
2003,297,2003-10-24,66.74
2003,298,2003-10-25,60.15
2003,299,2003-10-26,62.82
2003,300,2003-10-27,63.84
2003,301,2003-10-28,59.9
2003,302,2003-10-29,66.51
2003,303,2003-10-30,63.88
2003,304,2003-10-31,63.19
2003,305,2003-11-01,65.58
2003,306,2003-11-02,69.32
2003,307,2003-11-03,64.75
2003,308,2003-11-04,65.11
2003,309,2003-11-05,70.24
2003,310,2003-11-06,65.77
2003,311,2003-11-07,65.92
2003,312,2003-11-08,62.14
2003,313,2003-11-09,61.37
2003,314,2003-11-10,58.94
2003,315,2003-11-11,63.4
2003,316,2003-11-12,67.42
2003,317,2003-11-13,66.98
2003,318,2003-11-14,62.33
2003,319,2003-11-15,63.0
2003,320,2003-11-16,65.17
2003,321,2003-11-17,62.71
2003,322,2003-11-18,69.14
2003,323,2003-11-19,65.7
2003,324,2003-11-20,65.14
2003,325,2003-11-21,66.84
2003,326,2003-11-22,65.52
2003,327,2003-11-23,63.99
2003,328,2003-11-24,64.98
2003,329,2003-11-25,65.17
2003,330,2003-11-26,65.97
2003,331,2003-11-27,66.58
2003,332,2003-11-28,66.91
2003,333,2003-11-29,66.11
2003,334,2003-11-30,63.16
2003,335,2003-12-01,62.33
2003,336,2003-12-02,61.81
2003,337,2003-12-03,62.93
2003,338,2003-12-04,63.33
2003,339,2003-12-05,62.64
2003,340,2003-12-06,64.29
2003,341,2003-12-07,66.85
2003,342,2003-12-08,68.73
2003,343,2003-12-09,66.16
2003,344,2003-12-10,65.0
2003,345,2003-12-11,62.31
2003,346,2003-12-12,59.85
2003,347,2003-12-13,64.35
2003,348,2003-12-14,63.84
2003,349,2003-12-15,65.17
2003,350,2003-12-16,63.55
2003,351,2003-12-17,60.73
2003,352,2003-12-18,60.41
2003,353,2003-12-19,63.33
2003,354,2003-12-20,62.89
2004,18,2004-01-18,61.75
2004,19,2004-01-19,60.76
2004,20,2004-01-20,59.77
2004,21,2004-01-21,60.15
2004,22,2004-01-22,58.0
2004,23,2004-01-23,64.86
2004,24,2004-01-24,67.12
2004,25,2004-01-25,64.21
2004,26,2004-01-26,61.64
2004,27,2004-01-27,62.46
2004,28,2004-01-28,62.72
2004,29,2004-01-29,61.64
2004,30,2004-01-30,62.22
2004,31,2004-01-31,62.83
2004,32,2004-02-01,58.56
2004,33,2004-02-02,62.6
2004,34,2004-02-03,63.62
2004,35,2004-02-04,63.08
2004,36,2004-02-05,62.41
2004,37,2004-02-06,62.19
2004,38,2004-02-07,61.75
2004,39,2004-02-08,61.84
2004,40,2004-02-09,63.49
2004,41,2004-02-10,63.24
2004,42,2004-02-11,65.49
2004,43,2004-02-12,62.11
2004,44,2004-02-13,64.2
2004,45,2004-02-14,63.54
2004,46,2004-02-15,60.63
2004,47,2004-02-16,63.85
2004,48,2004-02-17,61.73
2004,49,2004-02-18,63.59
2004,50,2004-02-19,61.91
2004,51,2004-02-20,59.63
2004,52,2004-02-21,58.19
2004,53,2004-02-22,62.36
2004,54,2004-02-23,62.93
2004,55,2004-02-24,62.22
2004,56,2004-02-25,62.06
2004,57,2004-02-26,64.34
2004,58,2004-02-27,64.9
2004,59,2004-02-28,62.58
2004,60,2004-02-29,60.68
2004,61,2004-03-01,61.59
2004,62,2004-03-02,63.76
2004,63,2004-03-03,62.02
2004,64,2004-03-04,59.39
2004,65,2004-03-05,62.49
2004,66,2004-03-06,63.82
2004,67,2004-03-07,63.38
2004,68,2004-03-08,62.22
2004,69,2004-03-09,59.66
2004,70,2004-03-10,62.35
2004,71,2004-03-11,62.52
2004,72,2004-03-12,63.37
2004,73,2004-03-13,59.11
2004,74,2004-03-14,58.36
2004,75,2004-03-15,60.85
2004,76,2004-03-16,61.18
2004,77,2004-03-17,59.74
2004,78,2004-03-18,61.51
2004,79,2004-03-19,65.19
2004,80,2004-03-20,59.05
2004,81,2004-03-21,62.09
2004,82,2004-03-22,64.64
2004,83,2004-03-23,63.0
2004,84,2004-03-24,60.23
2004,85,2004-03-25,63.82
2004,86,2004-03-26,60.9
2004,87,2004-03-27,58.99
2004,88,2004-03-28,63.99
2004,89,2004-03-29,62.47
2004,90,2004-03-30,66.71
2004,91,2004-03-31,65.39
2004,92,2004-04-01,64.32
2004,93,2004-04-02,63.33
2004,94,2004-04-03,61.78
2004,95,2004-04-04,65.05
2004,96,2004-04-05,58.7
2004,97,2004-04-06,58.15
2004,98,2004-04-07,61.22
2004,99,2004-04-08,61.5
2004,100,2004-04-09,61.31
2004,101,2004-04-10,63.33
2004,102,2004-04-11,60.01
2004,103,2004-04-12,61.06
2004,104,2004-04-13,63.92
2004,105,2004-04-14,63.9
2004,106,2004-04-15,62.38
2004,107,2004-04-16,62.61
2004,108,2004-04-17,58.44
2004,109,2004-04-18,59.47
2004,110,2004-04-19,61.29
2004,111,2004-04-20,64.01
2004,112,2004-04-21,63.08
2004,113,2004-04-22,60.52
2004,114,2004-04-23,62.44
2004,115,2004-04-24,62.86
2004,116,2004-04-25,60.38
2004,117,2004-04-26,62.22
2004,118,2004-04-27,64.5
2004,119,2004-04-28,60.82
2004,120,2004-04-29,60.38
2004,121,2004-04-30,59.63
2004,122,2004-05-01,58.0
2004,123,2004-05-02,58.0
2004,124,2004-05-03,58.48
2004,125,2004-05-04,58.0
2004,126,2004-05-05,59.41
2004,127,2004-05-06,60.79
2004,128,2004-05-07,62.08
2004,129,2004-05-08,63.26
2004,130,2004-05-09,63.54
2004,131,2004-05-10,59.03
2004,132,2004-05-11,59.96
2004,133,2004-05-12,58.23
2004,134,2004-05-13,63.66
2004,135,2004-05-14,67.31
2004,136,2004-05-15,65.5
2004,137,2004-05-16,66.33
2004,138,2004-05-17,62.85
2004,139,2004-05-18,62.93
2004,140,2004-05-19,62.46
2004,141,2004-05-20,59.91
2004,142,2004-05-21,58.0
2004,143,2004-05-22,60.43
2004,144,2004-05-23,60.16
2004,145,2004-05-24,63.1
2004,146,2004-05-25,59.1
2004,147,2004-05-26,61.48
2004,148,2004-05-27,61.7
2004,149,2004-05-28,61.53
2004,150,2004-05-29,60.34
2004,151,2004-05-30,59.25
2004,152,2004-05-31,59.05
2004,153,2004-06-01,60.23
2004,154,2004-06-02,64.37
2004,155,2004-06-03,65.08
2004,156,2004-06-04,66.99
2004,157,2004-06-05,61.01
2004,158,2004-06-06,62.03
2004,159,2004-06-07,60.48
2004,160,2004-06-08,60.3
2004,161,2004-06-09,62.58
2004,162,2004-06-10,65.56
2004,163,2004-06-11,58.19
2004,164,2004-06-12,58.33
2004,165,2004-06-13,59.28
2004,166,2004-06-14,58.11
2004,167,2004-06-15,58.0
2004,168,2004-06-16,58.44
2004,169,2004-06-17,64.62
2004,170,2004-06-18,63.82
2004,171,2004-06-19,62.55
2004,172,2004-06-20,58.3
2004,173,2004-06-21,60.1
2004,174,2004-06-22,61.31
2004,175,2004-06-23,60.59
2004,176,2004-06-24,58.0
2004,177,2004-06-25,60.05
2004,178,2004-06-26,61.01
2004,179,2004-06-27,61.04
2004,180,2004-06-28,63.0
2004,181,2004-06-29,64.23
2004,182,2004-06-30,61.4
2004,183,2004-07-01,58.84
2004,184,2004-07-02,58.44
2004,185,2004-07-03,59.55
2004,186,2004-07-04,60.78
2004,187,2004-07-05,63.1
2004,188,2004-07-06,62.99
2004,189,2004-07-07,62.3
2004,190,2004-07-08,61.72
2004,191,2004-07-09,62.83
2004,192,2004-07-10,62.05
2004,193,2004-07-11,61.07
2004,194,2004-07-12,58.92
2004,195,2004-07-13,64.59
2004,196,2004-07-14,61.22
2004,197,2004-07-15,65.58
2004,198,2004-07-16,68.62
2004,199,2004-07-17,62.61
2004,200,2004-07-18,63.99
2004,201,2004-07-19,64.17
2004,202,2004-07-20,61.56
2004,203,2004-07-21,66.02
2004,204,2004-07-22,64.98
2004,205,2004-07-23,60.89
2004,206,2004-07-24,60.45
2004,207,2004-07-25,63.21
2004,208,2004-07-26,62.61
2004,209,2004-07-27,64.84
2004,210,2004-07-28,61.22
2004,211,2004-07-29,61.69
2004,212,2004-07-30,63.26
2004,213,2004-07-31,58.37
2004,214,2004-08-01,59.76
2004,215,2004-08-02,63.29
2004,216,2004-08-03,63.35
2004,217,2004-08-04,61.76
2004,218,2004-08-05,62.22
2004,219,2004-08-06,59.52
2004,220,2004-08-07,58.0
2004,221,2004-08-08,61.48
2004,222,2004-08-09,62.89
2004,223,2004-08-10,60.73
2004,224,2004-08-11,59.57
2004,225,2004-08-12,64.65
2004,226,2004-08-13,63.7
2004,227,2004-08-14,65.03
2004,228,2004-08-15,61.83
2004,229,2004-08-16,59.61
2004,230,2004-08-17,60.23
2004,231,2004-08-18,59.99
2004,232,2004-08-19,59.86
2004,233,2004-08-20,62.24
2004,234,2004-08-21,59.99
2004,235,2004-08-22,64.42
2004,236,2004-08-23,64.94
2004,237,2004-08-24,64.64
2004,238,2004-08-25,62.09
2004,239,2004-08-26,67.32
2004,240,2004-08-27,61.54
2004,241,2004-08-28,62.78
2004,242,2004-08-29,70.35
2004,243,2004-08-30,65.12
2004,244,2004-08-31,62.02
2004,245,2004-09-01,60.92
2004,246,2004-09-02,59.52
2004,247,2004-09-03,59.96
2004,248,2004-09-04,62.35
2004,249,2004-09-05,60.43
2004,250,2004-09-06,60.29
2004,251,2004-09-07,59.9
2004,252,2004-09-08,58.0
2004,253,2004-09-09,59.69
2004,254,2004-09-10,65.66
2004,255,2004-09-11,61.04
2004,256,2004-09-12,59.1
2004,257,2004-09-13,61.94
2004,258,2004-09-14,63.44
2004,259,2004-09-15,64.56
2004,260,2004-09-16,66.21
2004,261,2004-09-17,67.49
2004,262,2004-09-18,65.59
2004,263,2004-09-19,59.11
2004,264,2004-09-20,61.81
2004,265,2004-09-21,62.68
2004,266,2004-09-22,62.17
2004,267,2004-09-23,64.07
2004,268,2004-09-24,63.27
2004,269,2004-09-25,62.49
2004,270,2004-09-26,63.15
2004,271,2004-09-27,67.82
2004,272,2004-09-28,63.02
2004,273,2004-09-29,59.08
2004,274,2004-09-30,63.32
2004,275,2004-10-01,61.23
2004,276,2004-10-02,63.27
2004,277,2004-10-03,65.05
2004,278,2004-10-04,61.8
2004,279,2004-10-05,64.43
2004,280,2004-10-06,60.34
2004,281,2004-10-07,63.66
2004,282,2004-10-08,62.08
2004,283,2004-10-09,60.24
2004,284,2004-10-10,62.86
2004,285,2004-10-11,61.92
2004,286,2004-10-12,60.49
2004,287,2004-10-13,66.91
2004,288,2004-10-14,64.21
2004,289,2004-10-15,61.42
2004,290,2004-10-16,58.0
2004,291,2004-10-17,59.25
2004,292,2004-10-18,64.95
2004,293,2004-10-19,65.53
2004,294,2004-10-20,63.29
2004,295,2004-10-21,59.13
2004,296,2004-10-22,61.12
2004,297,2004-10-23,59.52
2004,298,2004-10-24,60.37
2004,299,2004-10-25,62.6
2004,300,2004-10-26,61.07
2004,301,2004-10-27,61.62
2004,302,2004-10-28,59.57
2004,303,2004-10-29,61.58
2004,304,2004-10-30,61.69
2004,305,2004-10-31,59.65
2004,306,2004-11-01,60.87
2004,307,2004-11-02,58.0
2004,308,2004-11-03,63.11
2004,309,2004-11-04,61.01
2004,310,2004-11-05,64.39
2004,311,2004-11-06,63.95
2004,312,2004-11-07,64.21
2004,313,2004-11-08,65.5
2004,314,2004-11-09,62.25
2004,315,2004-11-10,60.74
2004,316,2004-11-11,62.17
2004,317,2004-11-12,60.74
2004,318,2004-11-13,62.0
2004,319,2004-11-14,58.94
2004,320,2004-11-15,58.34
2004,321,2004-11-16,60.46
2004,322,2004-11-17,60.63
2004,323,2004-11-18,62.28
2004,324,2004-11-19,62.14
2004,325,2004-11-20,63.1
2004,326,2004-11-21,60.7
2004,327,2004-11-22,62.83
2004,328,2004-11-23,61.42
2004,329,2004-11-24,63.7
2004,330,2004-11-25,63.73
2004,331,2004-11-26,63.27
2004,332,2004-11-27,60.56
2004,333,2004-11-28,62.16
2004,334,2004-11-29,60.38
2004,335,2004-11-30,58.44
2004,336,2004-12-01,64.31
2004,337,2004-12-02,58.0
2004,338,2004-12-03,61.54
2004,339,2004-12-04,63.7
2004,340,2004-12-05,62.83
2004,341,2004-12-06,65.38
2004,342,2004-12-07,62.09
2004,343,2004-12-08,61.76
2004,344,2004-12-09,63.24
2004,345,2004-12-10,60.73
2004,346,2004-12-11,58.3
2004,347,2004-12-12,59.88
2004,348,2004-12-13,59.6
2004,349,2004-12-14,58.0
2004,350,2004-12-15,59.86
2004,351,2004-12-16,60.24
2004,352,2004-12-17,60.87
2004,353,2004-12-18,64.97
2004,354,2004-12-19,62.5
2005,15,2005-01-15,58.34
2005,16,2005-01-16,62.93
2005,17,2005-01-17,61.4
2005,18,2005-01-18,69.0
2005,19,2005-01-19,63.19
2005,20,2005-01-20,58.0
2005,21,2005-01-21,60.62
2005,22,2005-01-22,62.31
2005,23,2005-01-23,64.75
2005,24,2005-01-24,58.48
2005,25,2005-01-25,62.93
2005,26,2005-01-26,63.05
2005,27,2005-01-27,63.35
2005,28,2005-01-28,64.7
2005,29,2005-01-29,61.95
2005,30,2005-01-30,58.0
2005,31,2005-01-31,64.92
2005,32,2005-02-01,61.58
2005,33,2005-02-02,63.22
2005,34,2005-02-03,65.42
2005,35,2005-02-04,65.31
2005,36,2005-02-05,62.75
2005,37,2005-02-06,61.95
2005,38,2005-02-07,61.84
2005,39,2005-02-08,58.15
2005,40,2005-02-09,59.74
2005,41,2005-02-10,60.57
2005,42,2005-02-11,61.89
2005,43,2005-02-12,63.62
2005,44,2005-02-13,63.7
2005,45,2005-02-14,65.31
2005,46,2005-02-15,63.18
2005,47,2005-02-16,60.74
2005,48,2005-02-17,64.01
2005,49,2005-02-18,66.54
2005,50,2005-02-19,61.83
2005,51,2005-02-20,62.53
2005,52,2005-02-21,60.43
2005,53,2005-02-22,58.0
2005,54,2005-02-23,60.68
2005,55,2005-02-24,60.65
2005,56,2005-02-25,63.37
2005,57,2005-02-26,58.73
2005,58,2005-02-27,62.68
2005,59,2005-02-28,58.0
2005,60,2005-03-01,62.91
2005,61,2005-03-02,68.08
2005,62,2005-03-03,61.09
2005,63,2005-03-04,63.71
2005,64,2005-03-05,61.98
2005,65,2005-03-06,58.81
2005,66,2005-03-07,61.5
