Date,Year,DayOfYear,Value
2002-07-25,2002,206,62.25
2002-07-26,2002,207,63.48
2002-07-27,2002,208,64.68
2002-07-28,2002,209,68.59
2002-07-29,2002,210,65.05
2002-07-30,2002,211,66.18
2002-07-31,2002,212,63.35
2002-08-01,2002,213,65.88
2002-08-02,2002,214,67.89
2002-08-03,2002,215,63.26
2002-08-04,2002,216,61.81
2002-08-05,2002,217,62.5
2002-08-06,2002,218,68.84
2002-08-07,2002,219,67.65
2002-08-08,2002,220,66.66
2002-08-09,2002,221,63.46
2002-08-10,2002,222,65.77
2002-08-11,2002,223,62.78
2002-08-12,2002,224,62.27
2002-08-13,2002,225,63.08
2002-08-14,2002,226,65.25
2002-08-15,2002,227,64.7
2002-08-16,2002,228,65.2
2002-08-17,2002,229,64.48
2002-08-18,2002,230,60.63
2002-08-19,2002,231,61.48
2002-08-20,2002,232,62.24
2002-08-21,2002,233,59.85
2002-08-22,2002,234,58.78
2002-08-23,2002,235,64.89
2002-08-24,2002,236,62.78
2002-08-25,2002,237,63.04
2002-08-26,2002,238,63.98
2002-08-27,2002,239,64.65
2002-08-28,2002,240,65.23
2002-08-29,2002,241,66.6
2002-08-30,2002,242,66.58
2002-08-31,2002,243,65.14
2002-09-01,2002,244,64.09
2002-09-02,2002,245,61.94
2002-09-03,2002,246,61.32
2002-09-04,2002,247,64.29
2002-09-05,2002,248,60.43
2002-09-06,2002,249,64.86
2002-09-07,2002,250,64.12
2002-09-08,2002,251,62.06
2002-09-09,2002,252,62.08
2002-09-10,2002,253,60.07
2002-09-11,2002,254,62.3
2002-09-12,2002,255,62.22
2002-09-13,2002,256,63.87
2002-09-14,2002,257,63.99
2002-09-15,2002,258,61.94
2002-09-16,2002,259,61.11
2002-09-17,2002,260,61.54
2002-09-18,2002,261,60.57
2002-09-19,2002,262,63.82
2002-09-20,2002,263,67.24
2002-09-21,2002,264,64.64
2002-09-22,2002,265,66.25
2002-09-23,2002,266,62.58
2002-09-24,2002,267,60.65
2002-09-25,2002,268,65.09
2002-09-26,2002,269,65.69
2002-09-27,2002,270,62.57
2002-09-28,2002,271,64.56
2002-09-29,2002,272,63.96
2002-09-30,2002,273,62.64
2002-10-01,2002,274,65.2
2002-10-02,2002,275,67.1
2002-10-03,2002,276,64.03
2002-10-04,2002,277,67.81
2002-10-05,2002,278,66.88
2002-10-06,2002,279,65.06
2002-10-07,2002,280,63.33
2002-10-08,2002,281,67.2
2002-10-09,2002,282,70.81
2002-10-10,2002,283,65.77
2002-10-11,2002,284,58.83
2002-10-12,2002,285,60.57
2002-10-13,2002,286,63.6
2002-10-14,2002,287,58.37
2002-10-15,2002,288,61.45
2002-10-16,2002,289,59.97
2002-10-17,2002,290,67.34
2002-10-18,2002,291,64.51
2002-10-19,2002,292,66.05
2002-10-20,2002,293,66.52
2002-10-21,2002,294,62.8
2002-10-22,2002,295,62.93
2002-10-23,2002,296,65.01
2002-10-24,2002,297,64.09
2002-10-25,2002,298,62.3
2002-10-26,2002,299,62.42
2002-10-27,2002,300,69.39
2002-10-28,2002,301,66.99
2002-10-29,2002,302,68.37
2002-10-30,2002,303,66.4
2002-10-31,2002,304,58.34
2002-11-01,2002,305,61.01
2002-11-02,2002,306,63.96
2002-11-03,2002,307,62.69
2002-11-04,2002,308,66.6
2002-11-05,2002,309,65.55
2002-11-06,2002,310,63.74
2002-11-07,2002,311,67.31
2002-11-08,2002,312,67.71
2002-11-09,2002,313,62.52
2002-11-10,2002,314,66.77
2002-11-11,2002,315,68.47
2002-11-12,2002,316,67.18
2002-11-13,2002,317,65.33
2002-11-14,2002,318,64.75
2002-11-15,2002,319,67.15
2002-11-16,2002,320,66.18
2002-11-17,2002,321,67.02
2002-11-18,2002,322,65.06
2002-11-19,2002,323,65.01
2002-11-20,2002,324,70.24
2002-11-21,2002,325,68.8
2002-11-22,2002,326,68.45
2002-11-23,2002,327,63.88
2002-11-24,2002,328,65.7
2002-11-25,2002,329,65.72
2002-11-26,2002,330,62.24
2002-11-27,2002,331,64.01
2002-11-28,2002,332,65.64
2002-11-29,2002,333,63.65
2002-11-30,2002,334,59.06
2002-12-01,2002,335,65.22
2002-12-02,2002,336,62.66
2002-12-03,2002,337,63.55
2002-12-04,2002,338,64.1
2002-12-05,2002,339,61.14
2002-12-06,2002,340,65.8
2002-12-07,2002,341,66.77
2002-12-08,2002,342,65.36
2002-12-09,2002,343,62.99
2002-12-10,2002,344,66.74
2002-12-11,2002,345,60.45
2002-12-12,2002,346,63.13
2002-12-13,2002,347,66.87
2002-12-14,2002,348,65.63
2002-12-15,2002,349,62.08
2002-12-16,2002,350,66.3
2002-12-17,2002,351,63.84
2002-12-18,2002,352,66.88
2002-12-19,2002,353,58.0
2002-12-20,2002,354,64.42
2003-01-18,2003,18,61.37
2003-01-19,2003,19,63.49
2003-01-20,2003,20,66.88
2003-01-21,2003,21,63.0
2003-01-22,2003,22,64.83
2003-01-23,2003,23,64.12
2003-01-24,2003,24,64.46
2003-01-25,2003,25,65.16
2003-01-26,2003,26,65.27
2003-01-27,2003,27,65.39
2003-01-28,2003,28,63.71
2003-01-29,2003,29,64.86
2003-01-30,2003,30,61.87
2003-01-31,2003,31,67.45
2003-02-01,2003,32,68.34
2003-02-02,2003,33,66.71
2003-02-03,2003,34,64.34
2003-02-04,2003,35,59.24
2003-02-05,2003,36,63.32
2003-02-06,2003,37,69.47
2003-02-07,2003,38,63.38
2003-02-08,2003,39,63.18
2003-02-09,2003,40,66.07
2003-02-10,2003,41,65.83
2003-02-11,2003,42,61.81
2003-02-12,2003,43,63.08
2003-02-13,2003,44,64.79
2003-02-14,2003,45,66.98
2003-02-15,2003,46,67.67
2003-02-16,2003,47,64.7
2003-02-17,2003,48,63.66
2003-02-18,2003,49,65.33
2003-02-19,2003,50,64.62
2003-02-20,2003,51,62.63
2003-02-21,2003,52,62.47
2003-02-22,2003,53,61.18
2003-02-23,2003,54,66.36
2003-02-24,2003,55,65.85
2003-02-25,2003,56,67.35
2003-02-26,2003,57,64.65
2003-02-27,2003,58,64.07
2003-02-28,2003,59,61.8
2003-03-01,2003,60,63.81
2003-03-02,2003,61,64.31
2003-03-03,2003,62,65.78
2003-03-04,2003,63,64.24
2003-03-05,2003,64,62.49
2003-03-06,2003,65,66.44
2003-03-07,2003,66,68.56
2003-03-08,2003,67,66.88
2003-03-09,2003,68,67.97
2003-03-10,2003,69,63.02
2003-03-11,2003,70,62.36
2003-03-12,2003,71,66.49
2003-03-13,2003,72,63.87
2003-03-14,2003,73,62.25
2003-03-15,2003,74,60.29
2003-03-16,2003,75,62.6
2003-03-17,2003,76,60.67
2003-03-18,2003,77,62.16
2003-03-19,2003,78,65.74
2003-03-20,2003,79,61.69
2003-03-21,2003,80,62.86
2003-03-22,2003,81,63.74
2003-03-23,2003,82,63.04
2003-03-24,2003,83,65.7
2003-03-25,2003,84,65.66
2003-03-26,2003,85,65.42
2003-03-27,2003,86,64.54
2003-03-28,2003,87,65.2
2003-03-29,2003,88,68.11
2003-03-30,2003,89,60.59
2003-03-31,2003,90,64.04
2003-04-01,2003,91,66.77
2003-04-02,2003,92,61.8
2003-04-03,2003,93,63.49
2003-04-04,2003,94,66.24
2003-04-05,2003,95,62.99
2003-04-06,2003,96,64.26
2003-04-07,2003,97,65.38
2003-04-08,2003,98,62.6
2003-04-09,2003,99,66.77
2003-04-10,2003,100,68.64
2003-04-11,2003,101,64.75
2003-04-12,2003,102,60.67
2003-04-13,2003,103,61.43
2003-04-14,2003,104,63.92
2003-04-15,2003,105,63.15
2003-04-16,2003,106,62.63
2003-04-17,2003,107,61.7
2003-04-18,2003,108,62.11
2003-04-19,2003,109,63.29
2003-04-20,2003,110,66.41
2003-04-21,2003,111,64.73
2003-04-22,2003,112,63.98
2003-04-23,2003,113,64.67
2003-04-24,2003,114,66.27
2003-04-25,2003,115,64.21
2003-04-26,2003,116,63.46
2003-04-27,2003,117,64.21
2003-04-28,2003,118,63.37
2003-04-29,2003,119,61.22
2003-04-30,2003,120,65.72
2003-05-01,2003,121,65.2
2003-05-02,2003,122,65.72
2003-05-03,2003,123,62.64
2003-05-04,2003,124,62.02
2003-05-05,2003,125,62.52
2003-05-06,2003,126,61.09
2003-05-07,2003,127,60.23
2003-05-08,2003,128,60.92
2003-05-09,2003,129,65.64
2003-05-10,2003,130,65.06
2003-05-11,2003,131,62.27
2003-05-12,2003,132,64.18
2003-05-13,2003,133,61.81
2003-05-14,2003,134,65.63
2003-05-15,2003,135,60.78
2003-05-16,2003,136,69.14
2003-05-17,2003,137,65.89
2003-05-18,2003,138,64.21
2003-05-19,2003,139,63.15
2003-05-20,2003,140,63.13
2003-05-21,2003,141,61.78
2003-05-22,2003,142,63.74
2003-05-23,2003,143,63.07
2003-05-24,2003,144,67.87
2003-05-25,2003,145,67.02
2003-05-26,2003,146,60.29
2003-05-27,2003,147,61.69
2003-05-28,2003,148,64.06
2003-05-29,2003,149,63.57
2003-05-30,2003,150,63.52
2003-05-31,2003,151,63.74
2003-06-01,2003,152,64.64
2003-06-02,2003,153,65.36
2003-06-03,2003,154,66.0
2003-06-04,2003,155,58.0
2003-06-05,2003,156,63.77
2003-06-06,2003,157,65.36
2003-06-07,2003,158,65.25
2003-06-08,2003,159,65.03
2003-06-09,2003,160,66.57
2003-06-10,2003,161,61.31
2003-06-11,2003,162,61.4
2003-06-12,2003,163,64.97
2003-06-13,2003,164,66.07
2003-06-14,2003,165,65.74
2003-06-15,2003,166,66.8
2003-06-16,2003,167,63.88
2003-06-17,2003,168,62.2
2003-06-18,2003,169,60.59
2003-06-19,2003,170,60.71
2003-06-20,2003,171,62.44
2003-06-21,2003,172,60.7
2003-06-22,2003,173,66.95
2003-06-23,2003,174,65.86
2003-06-24,2003,175,64.45
2003-06-25,2003,176,63.88
2003-06-26,2003,177,65.3
2003-06-27,2003,178,64.28
2003-06-28,2003,179,62.52
2003-06-29,2003,180,64.51
2003-06-30,2003,181,60.16
2003-07-01,2003,182,63.77
2003-07-02,2003,183,63.22
2003-07-03,2003,184,61.31
2003-07-04,2003,185,62.24
2003-07-05,2003,186,60.67
2003-07-06,2003,187,61.84
2003-07-07,2003,188,61.81
2003-07-08,2003,189,59.66
2003-07-09,2003,190,61.84
2003-07-10,2003,191,64.7
2003-07-11,2003,192,63.26
2003-07-12,2003,193,64.14
2003-07-13,2003,194,64.07
2003-07-14,2003,195,68.14
2003-07-15,2003,196,64.84
2003-07-16,2003,197,65.25
2003-07-17,2003,198,68.15
2003-07-18,2003,199,65.27
2003-07-19,2003,200,62.36
2003-07-20,2003,201,67.9
2003-07-21,2003,202,65.77
2003-07-22,2003,203,67.37
2003-07-23,2003,204,67.21
2003-07-24,2003,205,58.7
2003-07-25,2003,206,62.09
2003-07-26,2003,207,62.2
2003-07-27,2003,208,62.36
2003-07-28,2003,209,64.18
2003-07-29,2003,210,66.99
2003-07-30,2003,211,66.57
2003-07-31,2003,212,64.68
2003-08-01,2003,213,67.05
2003-08-02,2003,214,63.59
2003-08-03,2003,215,66.16
2003-08-04,2003,216,64.56
2003-08-05,2003,217,68.23
2003-08-06,2003,218,64.67
2003-08-07,2003,219,63.0
2003-08-08,2003,220,66.69
2003-08-09,2003,221,66.73
2003-08-10,2003,222,69.35
2003-08-11,2003,223,68.25
2003-08-12,2003,224,64.54
2003-08-13,2003,225,66.95
2003-08-14,2003,226,65.0
2003-08-15,2003,227,66.07
2003-08-16,2003,228,69.47
2003-08-17,2003,229,64.75
2003-08-18,2003,230,60.63
2003-08-19,2003,231,65.74
2003-08-20,2003,232,63.35
2003-08-21,2003,233,65.55
2003-08-22,2003,234,68.5
2003-08-23,2003,235,66.68
2003-08-24,2003,236,64.46
2003-08-25,2003,237,60.89
2003-08-26,2003,238,58.81
2003-08-27,2003,239,67.42
2003-08-28,2003,240,64.01
2003-08-29,2003,241,65.36
2003-08-30,2003,242,65.34
2003-08-31,2003,243,66.22
2003-09-01,2003,244,62.46
2003-09-02,2003,245,62.96
2003-09-03,2003,246,63.32
2003-09-04,2003,247,66.51
2003-09-05,2003,248,64.54
2003-09-06,2003,249,61.36
2003-09-07,2003,250,61.42
2003-09-08,2003,251,67.38
2003-09-09,2003,252,64.95
2003-09-10,2003,253,65.33
2003-09-11,2003,254,64.15
2003-09-12,2003,255,63.05
2003-09-13,2003,256,62.66
2003-09-14,2003,257,63.15
2003-09-15,2003,258,68.56
2003-09-16,2003,259,67.35
2003-09-17,2003,260,69.39
2003-09-18,2003,261,68.33
2003-09-19,2003,262,63.11
2003-09-20,2003,263,66.66
2003-09-21,2003,264,64.03
2003-09-22,2003,265,65.52
2003-09-23,2003,266,64.57
2003-09-24,2003,267,64.18
2003-09-25,2003,268,61.5
2003-09-26,2003,269,62.09
2003-09-27,2003,270,64.51
2003-09-28,2003,271,64.84
2003-09-29,2003,272,64.42
2003-09-30,2003,273,61.87
2003-10-01,2003,274,64.62
2003-10-02,2003,275,66.74
2003-10-03,2003,276,62.71
2003-10-04,2003,277,62.11
2003-10-05,2003,278,66.11
2003-10-06,2003,279,66.27
2003-10-07,2003,280,66.16
2003-10-08,2003,281,63.48
2003-10-09,2003,282,61.98
2003-10-10,2003,283,63.18
2003-10-11,2003,284,70.4
2003-10-12,2003,285,64.56
2003-10-13,2003,286,67.81
2003-10-14,2003,287,65.08
2003-10-15,2003,288,66.14
2003-10-16,2003,289,67.64
2003-10-17,2003,290,68.66
2003-10-18,2003,291,64.7
2003-10-19,2003,292,64.87
2003-10-20,2003,293,66.43
2003-10-21,2003,294,64.79
2003-10-22,2003,295,66.16
2003-10-23,2003,296,66.03
2003-10-24,2003,297,66.74
2003-10-25,2003,298,60.15
2003-10-26,2003,299,62.82
2003-10-27,2003,300,63.84
2003-10-28,2003,301,59.9
2003-10-29,2003,302,66.51
2003-10-30,2003,303,63.88
2003-10-31,2003,304,63.19
2003-11-01,2003,305,65.58
2003-11-02,2003,306,69.32
2003-11-03,2003,307,64.75
2003-11-04,2003,308,65.11
2003-11-05,2003,309,70.24
2003-11-06,2003,310,65.77
2003-11-07,2003,311,65.92
2003-11-08,2003,312,62.14
2003-11-09,2003,313,61.37
2003-11-10,2003,314,58.94
2003-11-11,2003,315,63.4
2003-11-12,2003,316,67.42
2003-11-13,2003,317,66.98
2003-11-14,2003,318,62.33
2003-11-15,2003,319,63.0
2003-11-16,2003,320,65.17
2003-11-17,2003,321,62.71
2003-11-18,2003,322,69.14
2003-11-19,2003,323,65.7
2003-11-20,2003,324,65.14
2003-11-21,2003,325,66.84
2003-11-22,2003,326,65.52
2003-11-23,2003,327,63.99
2003-11-24,2003,328,64.98
2003-11-25,2003,329,65.17
2003-11-26,2003,330,65.97
2003-11-27,2003,331,66.58
2003-11-28,2003,332,66.91
2003-11-29,2003,333,66.11
2003-11-30,2003,334,63.16
2003-12-01,2003,335,62.33
2003-12-02,2003,336,61.81
2003-12-03,2003,337,62.93
2003-12-04,2003,338,63.33
2003-12-05,2003,339,62.64
2003-12-06,2003,340,64.29
2003-12-07,2003,341,66.85
2003-12-08,2003,342,68.73
2003-12-09,2003,343,66.16
2003-12-10,2003,344,65.0
2003-12-11,2003,345,62.31
2003-12-12,2003,346,59.85
2003-12-13,2003,347,64.35
2003-12-14,2003,348,63.84
2003-12-15,2003,349,65.17
2003-12-16,2003,350,63.55
2003-12-17,2003,351,60.73
2003-12-18,2003,352,60.41
2003-12-19,2003,353,63.33
2003-12-20,2003,354,62.89
2004-01-18,2004,18,61.75
2004-01-19,2004,19,60.76
2004-01-20,2004,20,59.77
2004-01-21,2004,21,60.15
2004-01-22,2004,22,58.0
2004-01-23,2004,23,64.86
2004-01-24,2004,24,67.12
2004-01-25,2004,25,64.56
2004-01-26,2004,26,61.75
2004-01-27,2004,27,62.36
2004-01-28,2004,28,62.8
2004-01-29,2004,29,61.73
2004-01-30,2004,30,61.98
2004-01-31,2004,31,63.32
2004-02-01,2004,32,58.23
2004-02-02,2004,33,62.44
2004-02-03,2004,34,63.48
2004-02-04,2004,35,63.3
2004-02-05,2004,36,62.41
2004-02-06,2004,37,62.24
2004-02-07,2004,38,61.78
2004-02-08,2004,39,61.7
2004-02-09,2004,40,63.44
2004-02-10,2004,41,62.94
2004-02-11,2004,42,65.83
2004-02-12,2004,43,61.94
2004-02-13,2004,44,64.09
2004-02-14,2004,45,63.74
2004-02-15,2004,46,61.0
2004-02-16,2004,47,63.05
2004-02-17,2004,48,62.31
2004-02-18,2004,49,63.02
2004-02-19,2004,50,62.41
2004-02-20,2004,51,60.15
2004-02-21,2004,52,58.0
2004-02-22,2004,53,61.67
2004-02-23,2004,54,62.99
2004-02-24,2004,55,62.22
2004-02-25,2004,56,62.11
2004-02-26,2004,57,63.82
2004-02-27,2004,58,65.19
2004-02-28,2004,59,62.78
2004-02-29,2004,60,60.89
2004-03-01,2004,61,61.17
2004-03-02,2004,62,63.46
2004-03-03,2004,63,62.64
2004-03-04,2004,64,59.1
2004-03-05,2004,65,62.0
2004-03-06,2004,66,63.48
2004-03-07,2004,67,64.2
2004-03-08,2004,68,61.56
2004-03-09,2004,69,61.18
2004-03-10,2004,70,60.6
2004-03-11,2004,71,62.75
2004-03-12,2004,72,63.35
2004-03-13,2004,73,59.8
2004-03-14,2004,74,58.01
2004-03-15,2004,75,60.4
2004-03-16,2004,76,61.47
2004-03-17,2004,77,59.65
2004-03-18,2004,78,61.06
2004-03-19,2004,79,64.31
2004-03-20,2004,80,62.17
2004-03-21,2004,81,59.05
2004-03-22,2004,82,65.25
2004-03-23,2004,83,63.35
2004-03-24,2004,84,60.63
2004-03-25,2004,85,62.99
2004-03-26,2004,86,62.28
2004-03-27,2004,87,58.0
2004-03-28,2004,88,64.65
2004-03-29,2004,89,61.25
2004-03-30,2004,90,67.15
2004-03-31,2004,91,65.42
2004-04-01,2004,92,64.68
2004-04-02,2004,93,63.48
2004-04-03,2004,94,62.09
2004-04-04,2004,95,64.48
2004-04-05,2004,96,60.13
2004-04-06,2004,97,58.0
2004-04-07,2004,98,60.34
2004-04-08,2004,99,62.19
2004-04-09,2004,100,60.01
2004-04-10,2004,101,64.53
2004-04-11,2004,102,60.56
2004-04-12,2004,103,60.37
2004-04-13,2004,104,63.04
2004-04-14,2004,105,64.32
2004-04-15,2004,106,62.6
2004-04-16,2004,107,63.19
2004-04-17,2004,108,59.39
2004-04-18,2004,109,59.05
2004-04-19,2004,110,60.65
2004-04-20,2004,111,63.22
2004-04-21,2004,112,64.18
2004-04-22,2004,113,60.59
2004-04-23,2004,114,61.62
2004-04-24,2004,115,63.21
2004-04-25,2004,116,61.25
2004-04-26,2004,117,61.22
2004-04-27,2004,118,64.18
2004-04-28,2004,119,61.89
2004-04-29,2004,120,60.54
2004-04-30,2004,121,59.85
2004-05-01,2004,122,58.86
2004-05-02,2004,123,58.0
2004-05-03,2004,124,60.08
2004-05-04,2004,125,58.0
2004-05-05,2004,126,58.33
2004-05-06,2004,127,60.67
2004-05-07,2004,128,61.61
2004-05-08,2004,129,62.94
2004-05-09,2004,130,64.07
2004-05-10,2004,131,60.21
2004-05-11,2004,132,60.46
2004-05-12,2004,133,58.0
2004-05-13,2004,134,61.31
2004-05-14,2004,135,66.52
2004-05-15,2004,136,66.49
2004-05-16,2004,137,65.08
2004-05-17,2004,138,65.45
2004-05-18,2004,139,61.8
2004-05-19,2004,140,63.15
2004-05-20,2004,141,60.79
2004-05-21,2004,142,58.0
2004-05-22,2004,143,60.3
2004-05-23,2004,144,58.44
2004-05-24,2004,145,64.35
2004-05-25,2004,146,59.44
2004-05-26,2004,147,60.48
2004-05-27,2004,148,62.25
2004-05-28,2004,149,61.28
2004-05-29,2004,150,61.07
2004-05-30,2004,151,59.52
2004-05-31,2004,152,59.06
2004-06-01,2004,153,59.16
2004-06-02,2004,154,63.08
2004-06-03,2004,155,63.41
2004-06-04,2004,156,68.41
2004-06-05,2004,157,62.93
2004-06-06,2004,158,61.53
2004-06-07,2004,159,61.8
2004-06-08,2004,160,59.52
2004-06-09,2004,161,61.62
2004-06-10,2004,162,64.42
2004-06-11,2004,163,61.43
2004-06-12,2004,164,58.0
2004-06-13,2004,165,59.21
2004-06-14,2004,166,58.62
2004-06-15,2004,167,58.0
2004-06-16,2004,168,58.0
2004-06-17,2004,169,62.47
2004-06-18,2004,170,64.59
2004-06-19,2004,171,63.07
2004-06-20,2004,172,60.82
2004-06-21,2004,173,58.01
2004-06-22,2004,174,61.34
2004-06-23,2004,175,61.25
2004-06-24,2004,176,58.73
2004-06-25,2004,177,59.27
2004-06-26,2004,178,60.76
2004-06-27,2004,179,61.12
2004-06-28,2004,180,61.47
2004-06-29,2004,181,64.64
2004-06-30,2004,182,62.91
2004-07-01,2004,183,60.01
2004-07-02,2004,184,58.28
2004-07-03,2004,185,58.88
2004-07-04,2004,186,60.07
2004-07-05,2004,187,61.97
2004-07-06,2004,188,63.24
2004-07-07,2004,189,62.77
2004-07-08,2004,190,61.65
2004-07-09,2004,191,62.22
2004-07-10,2004,192,62.97
2004-07-11,2004,193,61.31
2004-07-12,2004,194,60.34
2004-07-13,2004,195,60.56
2004-07-14,2004,196,64.64
2004-07-15,2004,197,62.16
2004-07-16,2004,198,68.26
2004-07-17,2004,199,65.42
2004-07-18,2004,200,62.86
2004-07-19,2004,201,65.09
2004-07-20,2004,202,61.81
2004-07-21,2004,203,63.08
2004-07-22,2004,204,67.62
2004-07-23,2004,205,63.0
2004-07-24,2004,206,60.35
2004-07-25,2004,207,61.32
2004-07-26,2004,208,63.57
2004-07-27,2004,209,63.37
2004-07-28,2004,210,63.51
2004-07-29,2004,211,60.65
2004-07-30,2004,212,63.41
2004-07-31,2004,213,60.87
2004-08-01,2004,214,58.0
2004-08-02,2004,215,61.69
2004-08-03,2004,216,63.51
2004-08-04,2004,217,62.83
2004-08-05,2004,218,61.5
2004-08-06,2004,219,61.56
2004-08-07,2004,220,58.15
2004-08-08,2004,221,58.62
2004-08-09,2004,222,62.69
2004-08-10,2004,223,62.25
2004-08-11,2004,224,59.5
2004-08-12,2004,225,61.07
2004-08-13,2004,226,66.08
2004-08-14,2004,227,62.17
2004-08-15,2004,228,65.91
2004-08-16,2004,229,59.99
2004-08-17,2004,230,59.86
2004-08-18,2004,231,60.26
2004-08-19,2004,232,59.69
2004-08-20,2004,233,61.07
2004-08-21,2004,234,60.59
2004-08-22,2004,235,62.44
2004-08-23,2004,236,63.65
2004-08-24,2004,237,67.02
2004-08-25,2004,238,62.99
2004-08-26,2004,239,63.3
2004-08-27,2004,240,67.57
2004-08-28,2004,241,59.74
2004-08-29,2004,242,65.09
2004-08-30,2004,243,69.76
2004-08-31,2004,244,63.37
2004-09-01,2004,245,61.58
2004-09-02,2004,246,60.56
2004-09-03,2004,247,58.51
2004-09-04,2004,248,62.55
2004-09-05,2004,249,60.46
2004-09-06,2004,250,60.89
2004-09-07,2004,251,60.01
2004-09-08,2004,252,59.38
2004-09-09,2004,253,58.0
2004-09-10,2004,254,61.36
2004-09-11,2004,255,64.92
2004-09-12,2004,256,59.76
2004-09-13,2004,257,59.8
2004-09-14,2004,258,62.74
2004-09-15,2004,259,63.1
2004-09-16,2004,260,66.03
2004-09-17,2004,261,65.45
2004-09-18,2004,262,67.98
2004-09-19,2004,263,63.68
2004-09-20,2004,264,58.59
2004-09-21,2004,265,62.77
2004-09-22,2004,266,62.44
2004-09-23,2004,267,62.68
2004-09-24,2004,268,63.82
2004-09-25,2004,269,63.37
2004-09-26,2004,270,61.5
2004-09-27,2004,271,65.58
2004-09-28,2004,272,67.26
2004-09-29,2004,273,61.98
2004-09-30,2004,274,59.36
2004-10-01,2004,275,64.06
2004-10-02,2004,276,60.81
2004-10-03,2004,277,63.92
2004-10-04,2004,278,64.43
2004-10-05,2004,279,62.44
2004-10-06,2004,280,62.66
2004-10-07,2004,281,61.39
2004-10-08,2004,282,64.39
2004-10-09,2004,283,60.05
2004-10-10,2004,284,61.37
2004-10-11,2004,285,62.89
2004-10-12,2004,286,61.54
2004-10-13,2004,287,61.47
2004-10-14,2004,288,67.45
2004-10-15,2004,289,63.63
2004-10-16,2004,290,60.46
2004-10-17,2004,291,58.0
2004-10-18,2004,292,60.7
2004-10-19,2004,293,65.08
2004-10-20,2004,294,65.7
2004-10-21,2004,295,62.17
2004-10-22,2004,296,58.73
2004-10-23,2004,297,61.36
2004-10-24,2004,298,59.1
2004-10-25,2004,299,60.85
2004-10-26,2004,300,62.42
2004-10-27,2004,301,61.25
2004-10-28,2004,302,61.25
2004-10-29,2004,303,59.76
2004-10-30,2004,304,62.39
2004-10-31,2004,305,60.24
2004-11-01,2004,306,60.52
2004-11-02,2004,307,60.23
2004-11-03,2004,308,58.0
2004-11-04,2004,309,63.81
2004-11-05,2004,310,60.62
2004-11-06,2004,311,64.72
2004-11-07,2004,312,63.85
2004-11-08,2004,313,64.35
2004-11-09,2004,314,65.34
2004-11-10,2004,315,61.32
2004-11-11,2004,316,61.72
2004-11-12,2004,317,61.5
2004-11-13,2004,318,60.93
2004-11-14,2004,319,62.19
2004-11-15,2004,320,58.67
2004-11-16,2004,321,58.53
2004-11-17,2004,322,60.62
2004-11-18,2004,323,60.78
2004-11-19,2004,324,62.2
2004-11-20,2004,325,62.36
2004-11-21,2004,326,62.63
2004-11-22,2004,327,61.31
2004-11-23,2004,328,62.44
2004-11-24,2004,329,61.58
2004-11-25,2004,330,63.95
2004-11-26,2004,331,63.63
2004-11-27,2004,332,63.27
2004-11-28,2004,333,60.35
2004-11-29,2004,334,62.3
2004-11-30,2004,335,59.99
2004-12-01,2004,336,59.08
2004-12-02,2004,337,63.65
2004-12-03,2004,338,58.17
2004-12-04,2004,339,62.05
2004-12-05,2004,340,63.55
2004-12-06,2004,341,62.8
2004-12-07,2004,342,65.64
2004-12-08,2004,343,61.7
2004-12-09,2004,344,61.76
2004-12-10,2004,345,63.24
2004-12-11,2004,346,60.73
2004-12-12,2004,347,58.3
2004-12-13,2004,348,59.88
2004-12-14,2004,349,59.6
2004-12-15,2004,350,58.0
2004-12-16,2004,351,60.24
2004-12-17,2004,352,59.94
2004-12-18,2004,353,61.26
2004-12-19,2004,354,65.2
2004-12-20,2004,355,62.22
2005-01-15,2005,15,58.34
2005-01-16,2005,16,62.93
2005-01-17,2005,17,61.4
2005-01-18,2005,18,69.0
2005-01-19,2005,19,63.19
2005-01-20,2005,20,58.0
2005-01-21,2005,21,60.62
2005-01-22,2005,22,62.31
2005-01-23,2005,23,64.75
2005-01-24,2005,24,58.48
2005-01-25,2005,25,62.93
2005-01-26,2005,26,63.05
2005-01-27,2005,27,63.35
2005-01-28,2005,28,64.7
2005-01-29,2005,29,61.95
2005-01-30,2005,30,58.0
2005-01-31,2005,31,64.92
2005-02-01,2005,32,61.58
2005-02-02,2005,33,63.22
2005-02-03,2005,34,65.42
2005-02-04,2005,35,65.31
2005-02-05,2005,36,62.75
2005-02-06,2005,37,61.95
2005-02-07,2005,38,61.84
2005-02-08,2005,39,58.15
2005-02-09,2005,40,59.74
2005-02-10,2005,41,60.57
2005-02-11,2005,42,61.89
2005-02-12,2005,43,63.62
2005-02-13,2005,44,63.7
2005-02-14,2005,45,65.31
2005-02-15,2005,46,63.18
2005-02-16,2005,47,60.74
2005-02-17,2005,48,64.01
2005-02-18,2005,49,66.54
2005-02-19,2005,50,61.83
2005-02-20,2005,51,62.53
2005-02-21,2005,52,60.43
2005-02-22,2005,53,58.0
2005-02-23,2005,54,60.68
2005-02-24,2005,55,60.65
2005-02-25,2005,56,63.37
2005-02-26,2005,57,58.73
2005-02-27,2005,58,62.68
2005-02-28,2005,59,58.0
2005-03-01,2005,60,62.91
2005-03-02,2005,61,68.08
2005-03-03,2005,62,61.09
2005-03-04,2005,63,63.71
2005-03-05,2005,64,61.98
